,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
50810,2012.0,2.0,12.0,15.0,35.0,55.0,5.18547105789,-73.740776062,0.0870000041323,0.0870000041323,1.0,3.0
51260,2012.0,2.0,12.0,15.0,35.0,56.0,5.16631031036,-73.7797241211,0.12400000589,0.12400000589,1.0,3.0
52139,2012.0,2.0,12.0,15.0,35.0,56.0,5.20930862427,-74.4463424683,0.437000020756,0.437000020756,1.0,3.0
52146,2012.0,2.0,12.0,15.0,35.0,56.0,5.17970705032,-74.2495498657,0.309000014677,0.309000014677,1.0,3.0
52149,2012.0,2.0,12.0,15.0,35.0,56.0,5.16684484482,-74.1641845703,0.346000016434,0.346000016434,1.0,3.0
52590,2012.0,2.0,12.0,15.0,35.0,58.0,5.18183231354,-74.4501953125,0.368000017479,0.368000017479,1.0,3.0
52613,2012.0,2.0,12.0,15.0,35.0,58.0,5.08169698715,-73.7911453247,0.19200000912,0.19200000912,1.0,3.0
53063,2012.0,2.0,12.0,15.0,35.0,58.0,5.06268644333,-73.8306655884,0.17200000817,0.17200000817,1.0,3.0
53065,2012.0,2.0,12.0,15.0,35.0,58.0,5.05391550064,-73.7720794678,0.208000009879,0.208000009879,1.0,3.0
54848,2012.0,2.0,12.0,15.0,35.0,59.0,5.03656816483,-74.3984985352,0.313000014867,0.313000014867,1.0,3.0
54849,2012.0,2.0,12.0,15.0,35.0,59.0,5.03227710724,-74.3697967529,0.333000015817,0.333000015817,1.0,3.0
55297,2012.0,2.0,12.0,15.0,35.0,59.0,5.01743078232,-74.4581985474,0.349000016577,0.349000016577,1.0,3.0
55748,2012.0,2.0,12.0,15.0,36.0,1.0,4.99236869812,-74.4683990479,0.325000015437,0.325000015437,1.0,3.0
55768,2012.0,2.0,12.0,15.0,36.0,1.0,4.90745639801,-73.8965606689,0.278000013204,0.278000013204,1.0,3.0
