,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
268740,2012.0,3.0,4.0,15.0,54.0,29.0,5.20153665543,-74.5023422241,0.0400000018999,0.0400000018999,1.0,3.0
268741,2012.0,3.0,4.0,15.0,54.0,29.0,5.19292783737,-74.4480514526,0.0600000028498,0.0600000028498,1.0,3.0
268742,2012.0,3.0,4.0,15.0,54.0,29.0,5.18471860886,-74.3963241577,0.0700000033248,0.0700000033248,1.0,3.0
268743,2012.0,3.0,4.0,15.0,54.0,29.0,5.17643928528,-74.3441848755,0.0730000034673,0.0730000034673,1.0,3.0
268744,2012.0,3.0,4.0,15.0,54.0,29.0,5.16711425781,-74.2854537964,0.10400000494,0.10400000494,1.0,3.0
268746,2012.0,3.0,4.0,15.0,54.0,29.0,5.14973258972,-74.1761245728,0.11600000551,0.11600000551,1.0,3.0
269190,2012.0,3.0,4.0,15.0,54.0,31.0,5.17330741882,-74.5643005371,0.0350000016624,0.0350000016624,1.0,3.0
269191,2012.0,3.0,4.0,15.0,54.0,31.0,5.16483259201,-74.5118484497,0.0320000015199,0.0320000015199,1.0,3.0
269192,2012.0,3.0,4.0,15.0,54.0,31.0,5.15575361252,-74.4557495117,0.0540000025649,0.0540000025649,1.0,3.0
269193,2012.0,3.0,4.0,15.0,54.0,31.0,5.14698028564,-74.4015350342,0.0450000021374,0.0450000021374,1.0,3.0
269194,2012.0,3.0,4.0,15.0,54.0,31.0,5.13811922073,-74.3468017578,0.0400000018999,0.0400000018999,1.0,3.0
269195,2012.0,3.0,4.0,15.0,54.0,31.0,5.12921762466,-74.2918548584,0.0810000038473,0.0810000038473,1.0,3.0
269197,2012.0,3.0,4.0,15.0,54.0,31.0,5.11204004288,-74.1858291626,0.0880000041798,0.0880000041798,1.0,3.0
269641,2012.0,3.0,4.0,15.0,54.0,31.0,5.17133378983,-74.5709991455,-0.0170000008075,-0.0170000008075,1.0,3.0
269642,2012.0,3.0,4.0,15.0,54.0,31.0,5.16330432892,-74.518951416,0.0010000000475,0.0010000000475,1.0,3.0
