,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
127079,2012.0,1.0,2.0,15.0,42.0,11.0,5.20895528793,-73.6161193848,0.0650000030873,0.0650000030873,1.0,3.0
127525,2012.0,1.0,2.0,15.0,42.0,11.0,5.20641374588,-73.8064193726,0.0700000033248,0.0700000033248,1.0,3.0
127527,2012.0,1.0,2.0,15.0,42.0,11.0,5.19502973557,-73.7330551147,0.00600000028498,0.00600000028498,1.0,3.0
127528,2012.0,1.0,2.0,15.0,42.0,11.0,5.18928146362,-73.6960296631,0.00200000009499,0.00200000009499,1.0,3.0
127529,2012.0,1.0,2.0,15.0,42.0,11.0,5.18332290649,-73.6576843262,0.0410000019474,0.0410000019474,1.0,3.0
127530,2012.0,1.0,2.0,15.0,42.0,11.0,5.1775727272,-73.6206741333,0.0540000025649,0.0540000025649,1.0,3.0
127973,2012.0,1.0,2.0,15.0,42.0,13.0,5.20592403412,-73.9242935181,0.0230000010924,0.0230000010924,1.0,3.0
127974,2012.0,1.0,2.0,15.0,42.0,13.0,5.20051288605,-73.8880767822,0.0560000026599,0.0560000026599,1.0,3.0
127975,2012.0,1.0,2.0,15.0,42.0,13.0,5.19512176514,-73.8520278931,0.0300000014249,0.0300000014249,1.0,3.0
127976,2012.0,1.0,2.0,15.0,42.0,13.0,5.18959665298,-73.8150177002,0.0520000024699,0.0520000024699,1.0,3.0
127978,2012.0,1.0,2.0,15.0,42.0,13.0,5.17869901657,-73.7422103882,-0.00400000018999,-0.00400000018999,1.0,3.0
127979,2012.0,1.0,2.0,15.0,42.0,13.0,5.17307043076,-73.7045288086,0.0,0.0,1.0,3.0
127980,2012.0,1.0,2.0,15.0,42.0,13.0,5.16733455658,-73.6660919189,0.0710000033723,0.0710000033723,1.0,3.0
127981,2012.0,1.0,2.0,15.0,42.0,13.0,5.16186761856,-73.6296463013,0.0790000037523,0.0790000037523,1.0,3.0
128418,2012.0,1.0,2.0,15.0,42.0,13.0,5.20669221878,-74.1360168457,0.211000010022,0.211000010022,1.0,3.0
128421,2012.0,1.0,2.0,15.0,42.0,13.0,5.19175291061,-74.0378112793,0.0640000030398,0.0640000030398,1.0,3.0
128422,2012.0,1.0,2.0,15.0,42.0,13.0,5.18620014191,-74.0011367798,0.0450000021374,0.0450000021374,1.0,3.0
128425,2012.0,1.0,2.0,15.0,42.0,13.0,5.16980600357,-73.8930511475,0.0350000016624,0.0350000016624,1.0,3.0
128426,2012.0,1.0,2.0,15.0,42.0,13.0,5.16414833069,-73.8557281494,0.0340000016149,0.0340000016149,1.0,3.0
128427,2012.0,1.0,2.0,15.0,42.0,13.0,5.15867042542,-73.8196640015,0.0490000023274,0.0490000023274,1.0,3.0
128428,2012.0,1.0,2.0,15.0,42.0,13.0,5.15316915512,-73.7834701538,-0.0390000018524,-0.0390000018524,1.0,3.0
128429,2012.0,1.0,2.0,15.0,42.0,13.0,5.14754962921,-73.7464752197,0.010000000475,0.010000000475,1.0,3.0
128430,2012.0,1.0,2.0,15.0,42.0,13.0,5.14177703857,-73.708442688,0.0170000008075,0.0170000008075,1.0,3.0
128431,2012.0,1.0,2.0,15.0,42.0,13.0,5.13612318039,-73.671257019,0.0650000030873,0.0650000030873,1.0,3.0
128432,2012.0,1.0,2.0,15.0,42.0,13.0,5.13058853149,-73.6349029541,0.0870000041323,0.0870000041323,1.0,3.0
128866,2012.0,1.0,2.0,15.0,42.0,13.0,5.19159221649,-74.2392272949,0.308000014629,0.308000014629,1.0,3.0
128869,2012.0,1.0,2.0,15.0,42.0,13.0,5.17626190186,-74.1394424438,0.200000009499,0.200000009499,1.0,3.0
128870,2012.0,1.0,2.0,15.0,42.0,13.0,5.17105770111,-74.1055908203,0.138000006555,0.138000006555,1.0,3.0
128871,2012.0,1.0,2.0,15.0,42.0,13.0,5.16604280472,-74.0729827881,0.118000005605,0.118000005605,1.0,3.0
128872,2012.0,1.0,2.0,15.0,42.0,13.0,5.1611905098,-74.0414505005,0.0810000038473,0.0810000038473,1.0,3.0
128873,2012.0,1.0,2.0,15.0,42.0,13.0,5.15565872192,-74.0055007935,0.0500000023749,0.0500000023749,1.0,3.0
128876,2012.0,1.0,2.0,15.0,42.0,13.0,5.13877820969,-73.8958892822,0.0720000034198,0.0720000034198,1.0,3.0
128877,2012.0,1.0,2.0,15.0,42.0,13.0,5.13311338425,-73.8591384888,0.0530000025174,0.0530000025174,1.0,3.0
128878,2012.0,1.0,2.0,15.0,42.0,13.0,5.12773895264,-73.8242797852,0.0300000014249,0.0300000014249,1.0,3.0
128879,2012.0,1.0,2.0,15.0,42.0,13.0,5.12206411362,-73.7874908447,0.0,0.0,1.0,3.0
128880,2012.0,1.0,2.0,15.0,42.0,13.0,5.11623287201,-73.7496948242,0.00900000042748,0.00900000042748,1.0,3.0
128881,2012.0,1.0,2.0,15.0,42.0,13.0,5.11050987244,-73.7126159668,0.01600000076,0.01600000076,1.0,3.0
128882,2012.0,1.0,2.0,15.0,42.0,13.0,5.10480499268,-73.6756668091,0.0390000018524,0.0390000018524,1.0,3.0
128883,2012.0,1.0,2.0,15.0,42.0,13.0,5.0988817215,-73.6373214722,0.0610000028973,0.0610000028973,1.0,3.0
129319,2012.0,1.0,2.0,15.0,42.0,14.0,5.15123462677,-74.1776733398,0.265000012587,0.265000012587,1.0,3.0
129320,2012.0,1.0,2.0,15.0,42.0,14.0,5.14583015442,-74.1429901123,0.212000010069,0.212000010069,1.0,3.0
129321,2012.0,1.0,2.0,15.0,42.0,14.0,5.14071464539,-74.1100845337,0.129000006127,0.129000006127,1.0,3.0
129322,2012.0,1.0,2.0,15.0,42.0,14.0,5.13584136963,-74.0786819458,0.117000005557,0.117000005557,1.0,3.0
129323,2012.0,1.0,2.0,15.0,42.0,14.0,5.13068056107,-74.0455169678,0.0530000025174,0.0530000025174,1.0,3.0
129324,2012.0,1.0,2.0,15.0,42.0,14.0,5.1253247261,-74.0111694336,0.0760000036098,0.0760000036098,1.0,3.0
