,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
252054,2012.0,8.0,11.0,15.0,54.0,14.0,5.08876085281,-74.3889694214,0.365000017337,0.365000017337,1.0,3.0
252505,2012.0,8.0,11.0,15.0,54.0,16.0,5.05071592331,-74.3911132812,0.364000017289,0.364000017289,1.0,3.0
252956,2012.0,8.0,11.0,15.0,54.0,16.0,5.04931640625,-74.3971786499,0.381000018097,0.381000018097,1.0,3.0
266035,2012.0,8.0,11.0,15.0,54.0,29.0,4.25178861618,-74.568321228,0.252000011969,0.252000011969,1.0,3.0
266486,2012.0,8.0,11.0,15.0,54.0,29.0,4.25073432922,-74.5752334595,0.213000010117,0.213000010117,1.0,3.0
