,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
208079,2012.0,6.0,5.0,15.0,23.0,30.0,5.20970869064,-74.2503585815,0.205000009737,0.205000009737,1.0,3.0
208080,2012.0,6.0,5.0,15.0,23.0,30.0,5.20558166504,-74.2219619751,0.179000008502,0.179000008502,1.0,3.0
208081,2012.0,6.0,5.0,15.0,23.0,30.0,5.20134496689,-74.1928482056,0.17600000836,0.17600000836,1.0,3.0
208082,2012.0,6.0,5.0,15.0,23.0,30.0,5.19700956345,-74.1630935669,0.18000000855,0.18000000855,1.0,3.0
208083,2012.0,6.0,5.0,15.0,23.0,30.0,5.1928062439,-74.1342315674,0.178000008455,0.178000008455,1.0,3.0
208084,2012.0,6.0,5.0,15.0,23.0,30.0,5.18871355057,-74.1061019897,0.17200000817,0.17200000817,1.0,3.0
208085,2012.0,6.0,5.0,15.0,23.0,30.0,5.18441867828,-74.0766601562,0.203000009642,0.203000009642,1.0,3.0
208524,2012.0,6.0,5.0,15.0,23.0,30.0,5.20719814301,-74.4293060303,0.191000009072,0.191000009072,1.0,3.0
208525,2012.0,6.0,5.0,15.0,23.0,30.0,5.20293045044,-74.3995819092,0.210000009974,0.210000009974,1.0,3.0
208526,2012.0,6.0,5.0,15.0,23.0,30.0,5.19877099991,-74.3706741333,0.16800000798,0.16800000798,1.0,3.0
208529,2012.0,6.0,5.0,15.0,23.0,30.0,5.18618869781,-74.2832336426,0.165000007837,0.165000007837,1.0,3.0
208530,2012.0,6.0,5.0,15.0,23.0,30.0,5.1820602417,-74.2545928955,0.17200000817,0.17200000817,1.0,3.0
208531,2012.0,6.0,5.0,15.0,23.0,30.0,5.17785787582,-74.2254104614,0.154000007315,0.154000007315,1.0,3.0
208532,2012.0,6.0,5.0,15.0,23.0,30.0,5.17375230789,-74.1969528198,0.163000007742,0.163000007742,1.0,3.0
208533,2012.0,6.0,5.0,15.0,23.0,30.0,5.16961860657,-74.1683044434,0.167000007932,0.167000007932,1.0,3.0
208534,2012.0,6.0,5.0,15.0,23.0,30.0,5.16542816162,-74.1392288208,0.165000007837,0.165000007837,1.0,3.0
208535,2012.0,6.0,5.0,15.0,23.0,30.0,5.16126251221,-74.1103515625,0.174000008265,0.174000008265,1.0,3.0
