,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
46277,2012.0,8.0,6.0,15.0,35.0,52.0,5.20860767365,-74.3726882935,0.0860000040848,0.0860000040848,1.0,3.0
46278,2012.0,8.0,6.0,15.0,35.0,52.0,5.20459318161,-74.3459625244,0.134000006365,0.134000006365,1.0,3.0
46279,2012.0,8.0,6.0,15.0,35.0,52.0,5.20030784607,-74.3175354004,0.114000005415,0.114000005415,1.0,3.0
46280,2012.0,8.0,6.0,15.0,35.0,52.0,5.19599199295,-74.2889328003,0.125000005937,0.125000005937,1.0,3.0
46281,2012.0,8.0,6.0,15.0,35.0,52.0,5.19162988663,-74.2600402832,0.194000009215,0.194000009215,1.0,3.0
46723,2012.0,8.0,6.0,15.0,35.0,53.0,5.20424461365,-74.5229187012,0.175000008312,0.175000008312,1.0,3.0
46724,2012.0,8.0,6.0,15.0,35.0,53.0,5.19998073578,-74.4937973022,0.0770000036573,0.0770000036573,1.0,3.0
46725,2012.0,8.0,6.0,15.0,35.0,53.0,5.19586658478,-74.4661102295,0.0620000029448,0.0620000029448,1.0,3.0
46726,2012.0,8.0,6.0,15.0,35.0,53.0,5.19171905518,-74.4381332397,0.0890000042273,0.0890000042273,1.0,3.0
46727,2012.0,8.0,6.0,15.0,35.0,53.0,5.18761587143,-74.4105758667,0.101000004797,0.101000004797,1.0,3.0
46728,2012.0,8.0,6.0,15.0,35.0,53.0,5.1834564209,-74.3825378418,0.0850000040373,0.0850000040373,1.0,3.0
46729,2012.0,8.0,6.0,15.0,35.0,53.0,5.17944526672,-74.3558349609,0.129000006127,0.129000006127,1.0,3.0
46730,2012.0,8.0,6.0,15.0,35.0,53.0,5.17523193359,-74.3273468018,0.122000005795,0.122000005795,1.0,3.0
46731,2012.0,8.0,6.0,15.0,35.0,53.0,5.17097139359,-74.2984619141,0.105000004987,0.105000004987,1.0,3.0
46732,2012.0,8.0,6.0,15.0,35.0,53.0,5.16680431366,-74.2704315186,0.129000006127,0.129000006127,1.0,3.0
47172,2012.0,8.0,6.0,15.0,35.0,53.0,5.18507623672,-74.5814208984,0.430000020424,0.430000020424,1.0,3.0
47173,2012.0,8.0,6.0,15.0,35.0,53.0,5.18098497391,-74.5540161133,0.175000008312,0.175000008312,1.0,3.0
47174,2012.0,8.0,6.0,15.0,35.0,53.0,5.17684030533,-74.526222229,0.0950000045123,0.0950000045123,1.0,3.0
47175,2012.0,8.0,6.0,15.0,35.0,53.0,5.17266798019,-74.4982223511,0.0800000037998,0.0800000037998,1.0,3.0
47176,2012.0,8.0,6.0,15.0,35.0,53.0,5.16850090027,-74.4702835083,0.0810000038473,0.0810000038473,1.0,3.0
47177,2012.0,8.0,6.0,15.0,35.0,53.0,5.16435241699,-74.442489624,0.105000004987,0.105000004987,1.0,3.0
47178,2012.0,8.0,6.0,15.0,35.0,53.0,5.16021537781,-74.4148101807,0.130000006175,0.130000006175,1.0,3.0
47179,2012.0,8.0,6.0,15.0,35.0,53.0,5.15601444244,-74.3866500854,0.129000006127,0.129000006127,1.0,3.0
47180,2012.0,8.0,6.0,15.0,35.0,53.0,5.15184736252,-74.3587646484,0.10000000475,0.10000000475,1.0,3.0
47181,2012.0,8.0,6.0,15.0,35.0,53.0,5.1476187706,-74.3304214478,0.105000004987,0.105000004987,1.0,3.0
47182,2012.0,8.0,6.0,15.0,35.0,53.0,5.14340353012,-74.302192688,0.10800000513,0.10800000513,1.0,3.0
47183,2012.0,8.0,6.0,15.0,35.0,53.0,5.13921356201,-74.2741699219,0.11600000551,0.11600000551,1.0,3.0
47185,2012.0,8.0,6.0,15.0,35.0,53.0,5.1309928894,-74.2193603516,0.139000006602,0.139000006602,1.0,3.0
47624,2012.0,8.0,6.0,15.0,35.0,53.0,5.15373754501,-74.5584030151,0.0300000014249,0.0300000014249,1.0,3.0
47625,2012.0,8.0,6.0,15.0,35.0,53.0,5.1495347023,-74.530380249,0.0660000031348,0.0660000031348,1.0,3.0
47626,2012.0,8.0,6.0,15.0,35.0,53.0,5.14531850815,-74.5022735596,0.0190000009025,0.0190000009025,1.0,3.0
47627,2012.0,8.0,6.0,15.0,35.0,53.0,5.14118528366,-74.4747238159,0.10400000494,0.10400000494,1.0,3.0
47628,2012.0,8.0,6.0,15.0,35.0,53.0,5.13696813583,-74.4466400146,0.0780000037048,0.0780000037048,1.0,3.0
47629,2012.0,8.0,6.0,15.0,35.0,53.0,5.13277959824,-74.4187393188,0.111000005272,0.111000005272,1.0,3.0
47630,2012.0,8.0,6.0,15.0,35.0,53.0,5.12857198715,-74.3907241821,0.129000006127,0.129000006127,1.0,3.0
47631,2012.0,8.0,6.0,15.0,35.0,53.0,5.12446403503,-74.3633804321,0.115000005462,0.115000005462,1.0,3.0
47632,2012.0,8.0,6.0,15.0,35.0,53.0,5.12018489838,-74.3349151611,0.109000005177,0.109000005177,1.0,3.0
