,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
193044,2012.0,2.0,27.0,14.0,53.0,16.0,5.1448636055,-73.8783569336,0.147000006982,0.147000006982,1.0,3.0
193495,2012.0,2.0,27.0,14.0,53.0,17.0,5.09824180603,-73.8868865967,0.137000006507,0.137000006507,1.0,3.0
193496,2012.0,2.0,27.0,14.0,53.0,17.0,5.08628845215,-73.7948379517,0.111000005272,0.111000005272,1.0,3.0
193946,2012.0,2.0,27.0,14.0,53.0,17.0,5.11902809143,-73.8896636963,0.1600000076,0.1600000076,1.0,3.0
193949,2012.0,2.0,27.0,14.0,53.0,17.0,5.0821723938,-73.6243209839,0.166000007885,0.166000007885,1.0,3.0
194397,2012.0,2.0,27.0,14.0,53.0,17.0,5.07212638855,-73.8960723877,0.138000006555,0.138000006555,1.0,3.0
195752,2012.0,2.0,27.0,14.0,53.0,19.0,4.97371244431,-73.7227554321,0.10400000494,0.10400000494,1.0,3.0
196203,2012.0,2.0,27.0,14.0,53.0,19.0,4.92739534378,-73.7281570435,0.106000005035,0.106000005035,1.0,3.0
196204,2012.0,2.0,27.0,14.0,53.0,19.0,4.9164018631,-73.6456375122,0.0670000031823,0.0670000031823,1.0,3.0
196654,2012.0,2.0,27.0,14.0,53.0,20.0,4.88123416901,-73.7347183228,0.109000005177,0.109000005177,1.0,3.0
196655,2012.0,2.0,27.0,14.0,53.0,20.0,4.87131071091,-73.6583175659,0.0600000028498,0.0600000028498,1.0,3.0
197105,2012.0,2.0,27.0,14.0,53.0,20.0,4.90033149719,-73.7388305664,0.113000005367,0.113000005367,1.0,3.0
197106,2012.0,2.0,27.0,14.0,53.0,20.0,4.88915252686,-73.6579208374,0.109000005177,0.109000005177,1.0,3.0
197554,2012.0,2.0,27.0,14.0,53.0,20.0,4.87925863266,-73.9321365356,0.115000005462,0.115000005462,1.0,3.0
197555,2012.0,2.0,27.0,14.0,53.0,20.0,4.86666440964,-73.8383483887,0.0580000027549,0.0580000027549,1.0,3.0
197556,2012.0,2.0,27.0,14.0,53.0,20.0,4.85415554047,-73.745300293,0.109000005177,0.109000005177,1.0,3.0
197557,2012.0,2.0,27.0,14.0,53.0,20.0,4.84403944016,-73.6701660156,0.0730000034673,0.0730000034673,1.0,3.0
198005,2012.0,2.0,27.0,14.0,53.0,22.0,4.83251190186,-73.9396896362,0.0990000047022,0.0990000047022,1.0,3.0
198007,2012.0,2.0,27.0,14.0,53.0,22.0,4.80862522125,-73.7568206787,0.0860000040848,0.0860000040848,1.0,3.0
198008,2012.0,2.0,27.0,14.0,53.0,22.0,4.79790115356,-73.674987793,0.0660000031348,0.0660000031348,1.0,3.0
198456,2012.0,2.0,27.0,14.0,53.0,22.0,4.85380268097,-73.9436950684,0.149000007077,0.149000007077,1.0,3.0
198457,2012.0,2.0,27.0,14.0,53.0,22.0,4.84032344818,-73.8471755981,0.0720000034198,0.0720000034198,1.0,3.0
198458,2012.0,2.0,27.0,14.0,53.0,22.0,4.82828712463,-73.7609405518,0.0890000042273,0.0890000042273,1.0,3.0
198459,2012.0,2.0,27.0,14.0,53.0,22.0,4.81741905212,-73.6830215454,0.0690000032773,0.0690000032773,1.0,3.0
198907,2012.0,2.0,27.0,14.0,53.0,22.0,4.80685377121,-73.949760437,0.113000005367,0.113000005367,1.0,3.0
198908,2012.0,2.0,27.0,14.0,53.0,22.0,4.79303073883,-73.8479995728,0.0730000034673,0.0730000034673,1.0,3.0
198909,2012.0,2.0,27.0,14.0,53.0,22.0,4.78158044815,-73.7637557983,0.0980000046548,0.0980000046548,1.0,3.0
198910,2012.0,2.0,27.0,14.0,53.0,22.0,4.77037286758,-73.6813812256,0.0970000046073,0.0970000046073,1.0,3.0
198911,2012.0,2.0,27.0,14.0,53.0,22.0,4.75940227509,-73.6008224487,0.10000000475,0.10000000475,1.0,3.0
199359,2012.0,2.0,27.0,14.0,53.0,22.0,4.74599552155,-73.8503494263,0.0680000032298,0.0680000032298,1.0,3.0
199360,2012.0,2.0,27.0,14.0,53.0,22.0,4.73434352875,-73.7622451782,0.0840000039898,0.0840000039898,1.0,3.0
199809,2012.0,2.0,27.0,14.0,53.0,23.0,4.78086280823,-73.9590759277,0.0770000036573,0.0770000036573,1.0,3.0
199812,2012.0,2.0,27.0,14.0,53.0,23.0,4.74216651917,-73.6849975586,0.106000005035,0.106000005035,1.0,3.0
199813,2012.0,2.0,27.0,14.0,53.0,23.0,4.73046112061,-73.6021194458,0.118000005605,0.118000005605,1.0,3.0
200264,2012.0,2.0,27.0,14.0,53.0,23.0,4.68481874466,-73.6080245972,0.125000005937,0.125000005937,1.0,3.0
200711,2012.0,2.0,27.0,14.0,53.0,23.0,4.68632173538,-73.9663314819,0.11600000551,0.11600000551,1.0,3.0
200712,2012.0,2.0,27.0,14.0,53.0,23.0,4.67456197739,-73.8782958984,0.0770000036573,0.0770000036573,1.0,3.0
