,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
194759,2012.0,1.0,9.0,15.0,48.0,17.0,5.20524072647,-73.8587036133,0.0370000017574,0.0370000017574,1.0,3.0
194762,2012.0,1.0,9.0,15.0,48.0,17.0,5.1832613945,-73.7168655396,-0.0110000005225,-0.0110000005225,1.0,3.0
194763,2012.0,1.0,9.0,15.0,48.0,17.0,5.1756310463,-73.667640686,0.0170000008075,0.0170000008075,1.0,3.0
195207,2012.0,1.0,9.0,15.0,48.0,17.0,5.19289064407,-74.0051956177,0.0530000025174,0.0530000025174,1.0,3.0
195210,2012.0,1.0,9.0,15.0,48.0,17.0,5.17066049576,-73.8642349243,-0.0010000000475,-0.0010000000475,1.0,3.0
195211,2012.0,1.0,9.0,15.0,48.0,17.0,5.1632065773,-73.8170166016,0.0110000005225,0.0110000005225,1.0,3.0
195212,2012.0,1.0,9.0,15.0,48.0,17.0,5.15593862534,-73.7709884644,-0.01600000076,-0.01600000076,1.0,3.0
195213,2012.0,1.0,9.0,15.0,48.0,17.0,5.14808177948,-73.7212753296,0.00900000042748,0.00900000042748,1.0,3.0
195214,2012.0,1.0,9.0,15.0,48.0,17.0,5.14039850235,-73.672668457,0.0150000007125,0.0150000007125,1.0,3.0
195658,2012.0,1.0,9.0,15.0,48.0,18.0,5.18369007111,-74.0117645264,0.0560000026599,0.0560000026599,1.0,3.0
195659,2012.0,1.0,9.0,15.0,48.0,18.0,5.17677688599,-73.9658737183,0.0660000031348,0.0660000031348,1.0,3.0
195661,2012.0,1.0,9.0,15.0,48.0,18.0,5.16245698929,-73.8707351685,0.0300000014249,0.0300000014249,1.0,3.0
195662,2012.0,1.0,9.0,15.0,48.0,18.0,5.15539598465,-73.8239212036,0.0200000009499,0.0200000009499,1.0,3.0
195663,2012.0,1.0,9.0,15.0,48.0,18.0,5.14845705032,-73.7780075073,-0.010000000475,-0.010000000475,1.0,3.0
195664,2012.0,1.0,9.0,15.0,48.0,18.0,5.14097118378,-73.7282791138,0.018000000855,0.018000000855,1.0,3.0
195665,2012.0,1.0,9.0,15.0,48.0,18.0,5.13366508484,-73.6798553467,0.0220000010449,0.0220000010449,1.0,3.0
196109,2012.0,1.0,9.0,15.0,48.0,18.0,5.14950275421,-74.0171356201,0.0700000033248,0.0700000033248,1.0,3.0
196111,2012.0,1.0,9.0,15.0,48.0,18.0,5.13500547409,-73.9226837158,0.0490000023274,0.0490000023274,1.0,3.0
196112,2012.0,1.0,9.0,15.0,48.0,18.0,5.12750768661,-73.8738327026,0.0500000023749,0.0500000023749,1.0,3.0
196113,2012.0,1.0,9.0,15.0,48.0,18.0,5.12063407898,-73.8292007446,0.0410000019474,0.0410000019474,1.0,3.0
196114,2012.0,1.0,9.0,15.0,48.0,18.0,5.11331033707,-73.781578064,0.0290000013774,0.0290000013774,1.0,3.0
196117,2012.0,1.0,9.0,15.0,48.0,18.0,5.09057283401,-73.6337585449,0.0450000021374,0.0450000021374,1.0,3.0
196551,2012.0,1.0,9.0,15.0,48.0,18.0,5.17438840866,-74.4007110596,0.254000012064,0.254000012064,1.0,3.0
196560,2012.0,1.0,9.0,15.0,48.0,18.0,5.11551380157,-74.0237731934,0.0820000038948,0.0820000038948,1.0,3.0
196561,2012.0,1.0,9.0,15.0,48.0,18.0,5.10752439499,-73.9727020264,0.0450000021374,0.0450000021374,1.0,3.0
196562,2012.0,1.0,9.0,15.0,48.0,18.0,5.10016822815,-73.9257125854,0.0450000021374,0.0450000021374,1.0,3.0
196563,2012.0,1.0,9.0,15.0,48.0,18.0,5.09282398224,-73.8788299561,0.0340000016149,0.0340000016149,1.0,3.0
196564,2012.0,1.0,9.0,15.0,48.0,18.0,5.08570289612,-73.8333892822,0.0380000018049,0.0380000018049,1.0,3.0
196565,2012.0,1.0,9.0,15.0,48.0,18.0,5.07813262939,-73.7851028442,0.0410000019474,0.0410000019474,1.0,3.0
197011,2012.0,1.0,9.0,15.0,48.0,20.0,5.08102893829,-74.0272369385,0.0620000029448,0.0620000029448,1.0,3.0
197012,2012.0,1.0,9.0,15.0,48.0,20.0,5.07308340073,-73.9774932861,0.0310000014724,0.0310000014724,1.0,3.0
197013,2012.0,1.0,9.0,15.0,48.0,20.0,5.065574646,-73.9304351807,0.0520000024699,0.0520000024699,1.0,3.0
197014,2012.0,1.0,9.0,15.0,48.0,20.0,5.05843067169,-73.8856277466,0.0530000025174,0.0530000025174,1.0,3.0
197015,2012.0,1.0,9.0,15.0,48.0,20.0,5.05071210861,-73.8373184204,0.0220000010449,0.0220000010449,1.0,3.0
197016,2012.0,1.0,9.0,15.0,48.0,20.0,5.04334259033,-73.7911605835,0.0280000013299,0.0280000013299,1.0,3.0
197017,2012.0,1.0,9.0,15.0,48.0,20.0,5.03601932526,-73.7453079224,0.0310000014724,0.0310000014724,1.0,3.0
197018,2012.0,1.0,9.0,15.0,48.0,20.0,5.02834844589,-73.6973419189,0.0360000017099,0.0360000017099,1.0,3.0
197019,2012.0,1.0,9.0,15.0,48.0,20.0,5.02040624619,-73.6477355957,0.0580000027549,0.0580000027549,1.0,3.0
197461,2012.0,1.0,9.0,15.0,48.0,20.0,5.07878684998,-74.0801467896,0.0920000043698,0.0920000043698,1.0,3.0
197462,2012.0,1.0,9.0,15.0,48.0,20.0,5.07198381424,-74.0355606079,0.0670000031823,0.0670000031823,1.0,3.0
197463,2012.0,1.0,9.0,15.0,48.0,20.0,5.06429100037,-73.984916687,0.0410000019474,0.0410000019474,1.0,3.0
197464,2012.0,1.0,9.0,15.0,48.0,20.0,5.05715751648,-73.9381332397,0.0370000017574,0.0370000017574,1.0,3.0
197465,2012.0,1.0,9.0,15.0,48.0,20.0,5.05049514771,-73.8945999146,0.0370000017574,0.0370000017574,1.0,3.0
197466,2012.0,1.0,9.0,15.0,48.0,20.0,5.04292583466,-73.8449020386,0.0350000016624,0.0350000016624,1.0,3.0
197467,2012.0,1.0,9.0,15.0,48.0,20.0,5.03588294983,-73.7988357544,0.0200000009499,0.0200000009499,1.0,3.0
197468,2012.0,1.0,9.0,15.0,48.0,20.0,5.02888154984,-73.7530822754,0.0200000009499,0.0200000009499,1.0,3.0
197469,2012.0,1.0,9.0,15.0,48.0,20.0,5.021504879,-73.7048034668,0.0360000017099,0.0360000017099,1.0,3.0
197470,2012.0,1.0,9.0,15.0,48.0,20.0,5.01412582397,-73.656539917,0.0400000018999,0.0400000018999,1.0,3.0
197911,2012.0,1.0,9.0,15.0,48.0,20.0,5.05189228058,-74.1316757202,0.10800000513,0.10800000513,1.0,3.0
197912,2012.0,1.0,9.0,15.0,48.0,20.0,5.04492521286,-74.086807251,0.0850000040373,0.0850000040373,1.0,3.0
197913,2012.0,1.0,9.0,15.0,48.0,20.0,5.03746080399,-74.0387268066,0.0500000023749,0.0500000023749,1.0,3.0
