,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
86689,2012.0,1.0,15.0,15.0,11.0,31.0,5.10806751251,-73.6766052246,0.240000011399,0.240000011399,1.0,3.0
88492,2012.0,1.0,15.0,15.0,11.0,34.0,5.00310659409,-73.736907959,0.203000009642,0.203000009642,1.0,3.0
91652,2012.0,1.0,15.0,15.0,11.0,37.0,4.81540393829,-73.6679229736,0.208000009879,0.208000009879,1.0,3.0
94351,2012.0,1.0,15.0,15.0,11.0,40.0,4.67890453339,-73.9676971436,0.223000010592,0.223000010592,1.0,3.0
96143,2012.0,1.0,15.0,15.0,11.0,41.0,4.6629152298,-74.5140686035,0.273000012967,0.273000012967,1.0,3.0
96596,2012.0,1.0,15.0,15.0,11.0,41.0,4.61635732651,-74.4298019409,0.401000019046,0.401000019046,1.0,3.0
97044,2012.0,1.0,15.0,15.0,11.0,41.0,4.60116004944,-74.5667877197,0.207000009832,0.207000009832,1.0,3.0
97045,2012.0,1.0,15.0,15.0,11.0,41.0,4.59501218796,-74.5226745605,0.234000011114,0.234000011114,1.0,3.0
97046,2012.0,1.0,15.0,15.0,11.0,41.0,4.5888967514,-74.4788208008,0.322000015294,0.322000015294,1.0,3.0
97495,2012.0,1.0,15.0,15.0,11.0,43.0,4.56731176376,-74.5727767944,0.203000009642,0.203000009642,1.0,3.0
97496,2012.0,1.0,15.0,15.0,11.0,43.0,4.561191082,-74.527923584,0.221000010497,0.221000010497,1.0,3.0
97497,2012.0,1.0,15.0,15.0,11.0,43.0,4.55503511429,-74.4828186035,0.265000012587,0.265000012587,1.0,3.0
97946,2012.0,1.0,15.0,15.0,11.0,43.0,4.55750083923,-74.580657959,0.233000011067,0.233000011067,1.0,3.0
97947,2012.0,1.0,15.0,15.0,11.0,43.0,4.5510392189,-74.5355606079,0.242000011494,0.242000011494,1.0,3.0
97948,2012.0,1.0,15.0,15.0,11.0,43.0,4.54452371597,-74.4901275635,0.325000015437,0.325000015437,1.0,3.0
98397,2012.0,1.0,15.0,15.0,11.0,43.0,4.52352237701,-74.5857162476,0.201000009547,0.201000009547,1.0,3.0
98399,2012.0,1.0,15.0,15.0,11.0,43.0,4.51071453094,-74.4944992065,0.311000014772,0.311000014772,1.0,3.0
98848,2012.0,1.0,15.0,15.0,11.0,44.0,4.48928356171,-74.5888519287,0.19600000931,0.19600000931,1.0,3.0
98849,2012.0,1.0,15.0,15.0,11.0,44.0,4.48329401016,-74.5453567505,0.205000009737,0.205000009737,1.0,3.0
98850,2012.0,1.0,15.0,15.0,11.0,44.0,4.47717761993,-74.5009078979,0.261000012397,0.261000012397,1.0,3.0
99299,2012.0,1.0,15.0,15.0,11.0,44.0,4.4799861908,-74.5982208252,0.194000009215,0.194000009215,1.0,3.0
99300,2012.0,1.0,15.0,15.0,11.0,44.0,4.47346067429,-74.5530319214,0.242000011494,0.242000011494,1.0,3.0
99301,2012.0,1.0,15.0,15.0,11.0,44.0,4.46714639664,-74.5092849731,0.276000013109,0.276000013109,1.0,3.0
99751,2012.0,1.0,15.0,15.0,11.0,44.0,4.43966388702,-74.5584640503,0.273000012967,0.273000012967,1.0,3.0
99752,2012.0,1.0,15.0,15.0,11.0,44.0,4.43323898315,-74.5130844116,0.246000011684,0.246000011684,1.0,3.0
100202,2012.0,1.0,15.0,15.0,11.0,44.0,4.40575742722,-74.5631637573,0.185000008787,0.185000008787,1.0,3.0
100653,2012.0,1.0,15.0,15.0,11.0,46.0,4.39553356171,-74.5701828003,0.193000009167,0.193000009167,1.0,3.0
101104,2012.0,1.0,15.0,15.0,11.0,46.0,4.36137390137,-74.5731201172,0.239000011352,0.239000011352,1.0,3.0
101555,2012.0,1.0,15.0,15.0,11.0,46.0,4.32775783539,-74.5798187256,0.248000011779,0.248000011779,1.0,3.0
