,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
177155,2012.0,10.0,23.0,15.0,47.0,59.0,5.20871210098,-74.4437637329,0.329000015627,0.329000015627,1.0,3.0
177156,2012.0,10.0,23.0,15.0,47.0,59.0,5.20234251022,-74.403137207,0.375000017812,0.375000017812,1.0,3.0
177157,2012.0,10.0,23.0,15.0,47.0,59.0,5.19600629807,-74.3627471924,0.388000018429,0.388000018429,1.0,3.0
177158,2012.0,10.0,23.0,15.0,47.0,59.0,5.18983316422,-74.3233947754,0.419000019901,0.419000019901,1.0,3.0
177159,2012.0,10.0,23.0,15.0,47.0,59.0,5.18295669556,-74.2796096802,0.432000020519,0.432000020519,1.0,3.0
177160,2012.0,10.0,23.0,15.0,47.0,59.0,5.17639017105,-74.2378082275,0.493000023416,0.493000023416,1.0,3.0
177605,2012.0,10.0,23.0,15.0,48.0,0.0,5.20263290405,-74.4914627075,0.238000011304,0.238000011304,1.0,3.0
177606,2012.0,10.0,23.0,15.0,48.0,0.0,5.19647884369,-74.4505767822,0.347000016482,0.347000016482,1.0,3.0
177607,2012.0,10.0,23.0,15.0,48.0,0.0,5.19043874741,-74.4105453491,0.418000019854,0.418000019854,1.0,3.0
177608,2012.0,10.0,23.0,15.0,48.0,0.0,5.18443012238,-74.370765686,0.400000018999,0.400000018999,1.0,3.0
177609,2012.0,10.0,23.0,15.0,48.0,0.0,5.17828226089,-74.3300170898,0.491000023321,0.491000023321,1.0,3.0
177610,2012.0,10.0,23.0,15.0,48.0,0.0,5.171626091,-74.2856750488,0.466000022134,0.466000022134,1.0,3.0
178054,2012.0,10.0,23.0,15.0,48.0,0.0,5.18239164352,-74.5788421631,0.225000010687,0.225000010687,1.0,3.0
178055,2012.0,10.0,23.0,15.0,48.0,0.0,5.17626619339,-74.5388336182,0.193000009167,0.193000009167,1.0,3.0
178056,2012.0,10.0,23.0,15.0,48.0,0.0,5.16996002197,-74.4976119995,0.255000012112,0.255000012112,1.0,3.0
178057,2012.0,10.0,23.0,15.0,48.0,0.0,5.16378068924,-74.4572753906,0.372000017669,0.372000017669,1.0,3.0
178058,2012.0,10.0,23.0,15.0,48.0,0.0,5.15751981735,-74.4164123535,0.425000020186,0.425000020186,1.0,3.0
178059,2012.0,10.0,23.0,15.0,48.0,0.0,5.15124130249,-74.3754577637,0.474000022514,0.474000022514,1.0,3.0
178060,2012.0,10.0,23.0,15.0,48.0,0.0,5.14461040497,-74.3321304321,0.483000022941,0.483000022941,1.0,3.0
178505,2012.0,10.0,23.0,15.0,48.0,0.0,5.14997911453,-74.5851974487,0.195000009262,0.195000009262,1.0,3.0
178506,2012.0,10.0,23.0,15.0,48.0,0.0,5.14376544952,-74.5452651978,0.216000010259,0.216000010259,1.0,3.0
178507,2012.0,10.0,23.0,15.0,48.0,0.0,5.13717699051,-74.5029296875,0.243000011542,0.243000011542,1.0,3.0
178508,2012.0,10.0,23.0,15.0,48.0,0.0,5.13078927994,-74.4619140625,0.360000017099,0.360000017099,1.0,3.0
178509,2012.0,10.0,23.0,15.0,48.0,0.0,5.12425899506,-74.4199981689,0.425000020186,0.425000020186,1.0,3.0
178510,2012.0,10.0,23.0,15.0,48.0,0.0,5.11809921265,-74.3804779053,0.485000023036,0.485000023036,1.0,3.0
178511,2012.0,10.0,23.0,15.0,48.0,0.0,5.11181020737,-74.3401489258,0.497000023606,0.497000023606,1.0,3.0
178956,2012.0,10.0,23.0,15.0,48.0,2.0,5.11751794815,-74.5911102295,0.218000010354,0.218000010354,1.0,3.0
178959,2012.0,10.0,23.0,15.0,48.0,2.0,5.09822940826,-74.4692306519,0.355000016862,0.355000016862,1.0,3.0
