,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
38167,2012.0,10.0,25.0,15.0,35.0,45.0,5.20892047882,-74.1442642212,0.313000014867,0.313000014867,1.0,3.0
38612,2012.0,10.0,25.0,15.0,35.0,45.0,5.20677995682,-74.3174514771,0.229000010877,0.229000010877,1.0,3.0
38613,2012.0,10.0,25.0,15.0,35.0,45.0,5.20251369476,-74.2891540527,0.225000010687,0.225000010687,1.0,3.0
38614,2012.0,10.0,25.0,15.0,35.0,45.0,5.19813489914,-74.2601242065,0.246000011684,0.246000011684,1.0,3.0
38615,2012.0,10.0,25.0,15.0,35.0,45.0,5.1938791275,-74.2319030762,0.261000012397,0.261000012397,1.0,3.0
38616,2012.0,10.0,25.0,15.0,35.0,45.0,5.18962717056,-74.2037200928,0.312000014819,0.312000014819,1.0,3.0
38617,2012.0,10.0,25.0,15.0,35.0,45.0,5.18546247482,-74.1761245728,0.267000012682,0.267000012682,1.0,3.0
38618,2012.0,10.0,25.0,15.0,35.0,45.0,5.18123483658,-74.1481170654,0.289000013727,0.289000013727,1.0,3.0
38619,2012.0,10.0,25.0,15.0,35.0,45.0,5.1769194603,-74.1195449829,0.311000014772,0.311000014772,1.0,3.0
39056,2012.0,10.0,25.0,15.0,35.0,47.0,5.20885562897,-74.5168075562,0.186000008835,0.186000008835,1.0,3.0
39057,2012.0,10.0,25.0,15.0,35.0,47.0,5.20451974869,-74.4882583618,0.220000010449,0.220000010449,1.0,3.0
39058,2012.0,10.0,25.0,15.0,35.0,47.0,5.20029735565,-74.4603500366,0.231000010972,0.231000010972,1.0,3.0
39059,2012.0,10.0,25.0,15.0,35.0,47.0,5.1960606575,-74.4323730469,0.263000012492,0.263000012492,1.0,3.0
39060,2012.0,10.0,25.0,15.0,35.0,47.0,5.19191455841,-74.404914856,0.305000014487,0.305000014487,1.0,3.0
39061,2012.0,10.0,25.0,15.0,35.0,47.0,5.18766546249,-74.3768768311,0.244000011589,0.244000011589,1.0,3.0
39062,2012.0,10.0,25.0,15.0,35.0,47.0,5.18363618851,-74.3501052856,0.289000013727,0.289000013727,1.0,3.0
39063,2012.0,10.0,25.0,15.0,35.0,47.0,5.1793088913,-74.3216247559,0.275000013062,0.275000013062,1.0,3.0
39064,2012.0,10.0,25.0,15.0,35.0,47.0,5.17488908768,-74.2926101685,0.216000010259,0.216000010259,1.0,3.0
39065,2012.0,10.0,25.0,15.0,35.0,47.0,5.17071676254,-74.2650375366,0.260000012349,0.260000012349,1.0,3.0
39066,2012.0,10.0,25.0,15.0,35.0,47.0,5.16643190384,-74.2368087769,0.285000013537,0.285000013537,1.0,3.0
39067,2012.0,10.0,25.0,15.0,35.0,47.0,5.16210412979,-74.2083435059,0.302000014344,0.302000014344,1.0,3.0
39068,2012.0,10.0,25.0,15.0,35.0,47.0,5.15781974792,-74.1801300049,0.343000016292,0.343000016292,1.0,3.0
39069,2012.0,10.0,25.0,15.0,35.0,47.0,5.15344381332,-74.1513900757,0.321000015247,0.321000015247,1.0,3.0
39070,2012.0,10.0,25.0,15.0,35.0,47.0,5.14920949936,-74.1234817505,0.318000015104,0.318000015104,1.0,3.0
