,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
5384,2012.0,10.0,21.0,16.0,0.0,13.0,5.15543937683,-74.1205596924,0.0910000043223,0.0910000043223,1.0,3.0
5836,2012.0,10.0,21.0,16.0,0.0,13.0,5.1020488739,-74.0652008057,0.141000006697,0.141000006697,1.0,3.0
6286,2012.0,10.0,21.0,16.0,0.0,14.0,5.12487125397,-74.1328048706,0.127000006032,0.127000006032,1.0,3.0
7186,2012.0,10.0,21.0,16.0,0.0,14.0,5.06157016754,-74.2899093628,0.157000007457,0.157000007457,1.0,3.0
7637,2012.0,10.0,21.0,16.0,0.0,16.0,5.01888036728,-74.2970352173,0.129000006127,0.129000006127,1.0,3.0
8086,2012.0,10.0,21.0,16.0,0.0,16.0,5.05221128464,-74.4414825439,0.194000009215,0.194000009215,1.0,3.0
8087,2012.0,10.0,21.0,16.0,0.0,16.0,5.04081821442,-74.3686065674,0.166000007885,0.166000007885,1.0,3.0
8088,2012.0,10.0,21.0,16.0,0.0,16.0,5.0304441452,-74.3024673462,0.13600000646,0.13600000646,1.0,3.0
8537,2012.0,10.0,21.0,16.0,0.0,16.0,5.00994539261,-74.4482421875,0.212000010069,0.212000010069,1.0,3.0
8538,2012.0,10.0,21.0,16.0,0.0,16.0,4.99860429764,-74.3773345947,0.191000009072,0.191000009072,1.0,3.0
8539,2012.0,10.0,21.0,16.0,0.0,16.0,4.98720216751,-74.3060836792,0.143000006792,0.143000006792,1.0,3.0
8988,2012.0,10.0,21.0,16.0,0.0,17.0,4.9679775238,-74.4568099976,0.235000011162,0.235000011162,1.0,3.0
9439,2012.0,10.0,21.0,16.0,0.0,17.0,4.97784852982,-74.4591369629,0.240000011399,0.240000011399,1.0,3.0
9442,2012.0,10.0,21.0,16.0,0.0,17.0,4.94595146179,-74.2538146973,0.210000009974,0.210000009974,1.0,3.0
11243,2012.0,10.0,21.0,16.0,0.0,19.0,4.86225652695,-74.4906997681,0.395000018761,0.395000018761,1.0,3.0
14852,2012.0,10.0,21.0,16.0,0.0,22.0,4.61631679535,-74.4597930908,0.512000024319,0.512000024319,1.0,3.0
15303,2012.0,10.0,21.0,16.0,0.0,23.0,4.62725877762,-74.4654541016,0.501000023796,0.501000023796,1.0,3.0
15754,2012.0,10.0,21.0,16.0,0.0,23.0,4.58387374878,-74.4665756226,0.559000026551,0.559000026551,1.0,3.0
16205,2012.0,10.0,21.0,16.0,0.0,23.0,4.54191303253,-74.4770278931,0.547000025981,0.547000025981,1.0,3.0
17557,2012.0,10.0,21.0,16.0,0.0,25.0,4.47882461548,-74.5648345947,0.581000027596,0.581000027596,1.0,3.0
18008,2012.0,10.0,21.0,16.0,0.0,26.0,4.43598413467,-74.5681915283,0.551000026171,0.551000026171,1.0,3.0
18459,2012.0,10.0,21.0,16.0,0.0,26.0,4.44613742828,-74.5721206665,0.546000025934,0.546000025934,1.0,3.0
19364,2012.0,10.0,21.0,16.0,0.0,26.0,4.32808923721,-74.3778610229,0.524000024889,0.524000024889,1.0,3.0
19815,2012.0,10.0,21.0,16.0,0.0,28.0,4.34019231796,-74.3819732666,0.490000023274,0.490000023274,1.0,3.0
20266,2012.0,10.0,21.0,16.0,0.0,28.0,4.29723167419,-74.3891296387,0.509000024176,0.509000024176,1.0,3.0
20715,2012.0,10.0,21.0,16.0,0.0,28.0,4.27609491348,-74.5329971313,0.446000021184,0.446000021184,1.0,3.0
20716,2012.0,10.0,21.0,16.0,0.0,28.0,4.26501274109,-74.4635314941,0.432000020519,0.432000020519,1.0,3.0
21167,2012.0,10.0,21.0,16.0,0.0,29.0,4.22206878662,-74.4693527222,0.405000019236,0.405000019236,1.0,3.0
21617,2012.0,10.0,21.0,16.0,0.0,29.0,4.24406433105,-74.5429916382,0.446000021184,0.446000021184,1.0,3.0
