,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
259363,2012.0,12.0,2.0,14.0,59.0,21.0,4.7975525856,-73.6535186768,0.207000009832,0.207000009832,1.0,3.0
259814,2012.0,12.0,2.0,14.0,59.0,23.0,4.75621891022,-73.6551208496,0.200000009499,0.200000009499,1.0,3.0
260264,2012.0,12.0,2.0,14.0,59.0,23.0,4.77192544937,-73.7255630493,0.218000010354,0.218000010354,1.0,3.0
260265,2012.0,12.0,2.0,14.0,59.0,23.0,4.76281404495,-73.6606216431,0.19600000931,0.19600000931,1.0,3.0
260716,2012.0,12.0,2.0,14.0,59.0,23.0,4.72134685516,-73.6613082886,0.18800000893,0.18800000893,1.0,3.0
261167,2012.0,12.0,2.0,14.0,59.0,24.0,4.68126010895,-73.6721343994,0.150000007125,0.150000007125,1.0,3.0
261617,2012.0,12.0,2.0,14.0,59.0,24.0,4.69558620453,-73.7338943481,0.212000010069,0.212000010069,1.0,3.0
261618,2012.0,12.0,2.0,14.0,59.0,24.0,4.68739414215,-73.6758956909,0.182000008645,0.182000008645,1.0,3.0
262069,2012.0,12.0,2.0,14.0,59.0,24.0,4.64633131027,-73.6795349121,0.216000010259,0.216000010259,1.0,3.0
262070,2012.0,12.0,2.0,14.0,59.0,24.0,4.63807058334,-73.6198120117,0.221000010497,0.221000010497,1.0,3.0
262521,2012.0,12.0,2.0,14.0,59.0,24.0,4.59685659409,-73.6207275391,0.280000013299,0.280000013299,1.0,3.0
262972,2012.0,12.0,2.0,14.0,59.0,26.0,4.60295391083,-73.6271209717,0.244000011589,0.244000011589,1.0,3.0
