,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
256575,2012.0,12.0,17.0,15.0,54.0,19.0,5.1747751236,-73.7195053101,0.165000007837,0.165000007837,1.0,3.0
257025,2012.0,12.0,17.0,15.0,54.0,21.0,5.14554357529,-73.7885284424,0.177000008407,0.177000008407,1.0,3.0
257026,2012.0,12.0,17.0,15.0,54.0,21.0,5.13522291183,-73.7248077393,0.177000008407,0.177000008407,1.0,3.0
257027,2012.0,12.0,17.0,15.0,54.0,21.0,5.12505340576,-73.6620483398,0.200000009499,0.200000009499,1.0,3.0
257476,2012.0,12.0,17.0,15.0,54.0,21.0,5.14829730988,-73.7931594849,0.186000008835,0.186000008835,1.0,3.0
257477,2012.0,12.0,17.0,15.0,54.0,21.0,5.1385178566,-73.7295303345,0.195000009262,0.195000009262,1.0,3.0
257478,2012.0,12.0,17.0,15.0,54.0,21.0,5.12882089615,-73.6665039062,0.220000010449,0.220000010449,1.0,3.0
257920,2012.0,12.0,17.0,15.0,54.0,21.0,5.17182779312,-74.1988983154,0.288000013679,0.288000013679,1.0,3.0
257921,2012.0,12.0,17.0,15.0,54.0,21.0,5.16325807571,-74.144241333,0.359000017052,0.359000017052,1.0,3.0
257926,2012.0,12.0,17.0,15.0,54.0,21.0,5.11810350418,-73.8565826416,0.240000011399,0.240000011399,1.0,3.0
257927,2012.0,12.0,17.0,15.0,54.0,21.0,5.10859537125,-73.7960891724,0.207000009832,0.207000009832,1.0,3.0
258378,2012.0,12.0,17.0,15.0,54.0,21.0,5.06920957565,-73.8012237549,0.233000011067,0.233000011067,1.0,3.0
259720,2012.0,12.0,17.0,15.0,54.0,22.0,5.09231328964,-74.4401473999,0.278000013204,0.278000013204,1.0,3.0
261085,2012.0,12.0,17.0,15.0,54.0,24.0,4.90909290314,-73.7794876099,0.185000008787,0.185000008787,1.0,3.0
261524,2012.0,12.0,17.0,15.0,54.0,25.0,4.97874355316,-74.4638977051,0.376000017859,0.376000017859,1.0,3.0
261535,2012.0,12.0,17.0,15.0,54.0,25.0,4.87916707993,-73.8444519043,0.14800000703,0.14800000703,1.0,3.0
261975,2012.0,12.0,17.0,15.0,54.0,25.0,4.97706413269,-74.4704818726,0.391000018572,0.391000018572,1.0,3.0
261986,2012.0,12.0,17.0,15.0,54.0,25.0,4.88218450546,-73.8507843018,0.12800000608,0.12800000608,1.0,3.0
262426,2012.0,12.0,17.0,15.0,54.0,25.0,4.94043731689,-74.4806365967,0.458000021754,0.458000021754,1.0,3.0
262437,2012.0,12.0,17.0,15.0,54.0,25.0,4.84316158295,-73.8582077026,0.135000006412,0.135000006412,1.0,3.0
262440,2012.0,12.0,17.0,15.0,54.0,25.0,4.81224393845,-73.6608123779,0.221000010497,0.221000010497,1.0,3.0
265598,2012.0,12.0,17.0,15.0,54.0,28.0,4.61214256287,-73.6418151855,0.1600000076,0.1600000076,1.0,3.0
270094,2012.0,12.0,17.0,15.0,54.0,32.0,4.47417593002,-74.5180664062,0.373000017717,0.373000017717,1.0,3.0
270545,2012.0,12.0,17.0,15.0,54.0,34.0,4.43672323227,-74.5241241455,0.361000017147,0.361000017147,1.0,3.0
270995,2012.0,12.0,17.0,15.0,54.0,34.0,4.44387674332,-74.5844345093,0.369000017527,0.369000017527,1.0,3.0
270996,2012.0,12.0,17.0,15.0,54.0,34.0,4.4357419014,-74.5308609009,0.362000017194,0.362000017194,1.0,3.0
273702,2012.0,12.0,17.0,15.0,54.0,37.0,4.24737071991,-74.5687332153,0.369000017527,0.369000017527,1.0,3.0
