,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
48554,2012.0,6.0,19.0,15.0,35.0,55.0,5.20659637451,-73.728477478,0.0590000028023,0.0590000028023,1.0,3.0
49005,2012.0,6.0,19.0,15.0,35.0,55.0,5.17849493027,-73.7328872681,0.0230000010924,0.0230000010924,1.0,3.0
49006,2012.0,6.0,19.0,15.0,35.0,55.0,5.17395973206,-73.7028579712,0.0600000028498,0.0600000028498,1.0,3.0
49007,2012.0,6.0,19.0,15.0,35.0,55.0,5.16935014725,-73.6723327637,0.105000004987,0.105000004987,1.0,3.0
49008,2012.0,6.0,19.0,15.0,35.0,55.0,5.16482591629,-73.6424026489,0.14000000665,0.14000000665,1.0,3.0
49453,2012.0,6.0,19.0,15.0,35.0,56.0,5.16384029388,-73.8255233765,0.0820000038948,0.0820000038948,1.0,3.0
49454,2012.0,6.0,19.0,15.0,35.0,56.0,5.15936279297,-73.7961196899,0.0670000031823,0.0670000031823,1.0,3.0
49455,2012.0,6.0,19.0,15.0,35.0,56.0,5.15495347977,-73.7671432495,0.0440000020899,0.0440000020899,1.0,3.0
49456,2012.0,6.0,19.0,15.0,35.0,56.0,5.15027999878,-73.7365493774,0.0720000034198,0.0720000034198,1.0,3.0
49457,2012.0,6.0,19.0,15.0,35.0,56.0,5.14569759369,-73.7065124512,0.0800000037998,0.0800000037998,1.0,3.0
49891,2012.0,6.0,19.0,15.0,35.0,56.0,5.19567012787,-74.2080917358,0.198000009404,0.198000009404,1.0,3.0
49895,2012.0,6.0,19.0,15.0,35.0,56.0,5.17893695831,-74.0960845947,0.14800000703,0.14800000703,1.0,3.0
49897,2012.0,6.0,19.0,15.0,35.0,56.0,5.17069959641,-74.0412063599,0.0880000041798,0.0880000041798,1.0,3.0
49898,2012.0,6.0,19.0,15.0,35.0,56.0,5.16632223129,-74.0117034912,0.0790000037523,0.0790000037523,1.0,3.0
49901,2012.0,6.0,19.0,15.0,35.0,56.0,5.1533203125,-73.924369812,0.0990000047022,0.0990000047022,1.0,3.0
49903,2012.0,6.0,19.0,15.0,35.0,56.0,5.14441633224,-73.8643722534,0.0310000014724,0.0310000014724,1.0,3.0
49904,2012.0,6.0,19.0,15.0,35.0,56.0,5.14005613327,-73.8351364136,0.0880000041798,0.0880000041798,1.0,3.0
49905,2012.0,6.0,19.0,15.0,35.0,56.0,5.13571929932,-73.806098938,0.0480000022799,0.0480000022799,1.0,3.0
49908,2012.0,6.0,19.0,15.0,35.0,56.0,5.1223692894,-73.7164306641,0.131000006222,0.131000006222,1.0,3.0
50333,2012.0,6.0,19.0,15.0,35.0,56.0,5.20588254929,-74.4647216797,0.181000008597,0.181000008597,1.0,3.0
50334,2012.0,6.0,19.0,15.0,35.0,56.0,5.20173025131,-74.4369812012,0.187000008882,0.187000008882,1.0,3.0
50335,2012.0,6.0,19.0,15.0,35.0,56.0,5.19756174088,-74.4091339111,0.191000009072,0.191000009072,1.0,3.0
50344,2012.0,6.0,19.0,15.0,35.0,56.0,5.15959405899,-74.1557998657,0.1600000076,0.1600000076,1.0,3.0
50345,2012.0,6.0,19.0,15.0,35.0,56.0,5.1553902626,-74.1278152466,0.131000006222,0.131000006222,1.0,3.0
50346,2012.0,6.0,19.0,15.0,35.0,56.0,5.15120458603,-74.0999679565,0.130000006175,0.130000006175,1.0,3.0
50348,2012.0,6.0,19.0,15.0,35.0,56.0,5.14292478561,-74.0449676514,0.0400000018999,0.0400000018999,1.0,3.0
50349,2012.0,6.0,19.0,15.0,35.0,56.0,5.13862228394,-74.0163192749,0.0580000027549,0.0580000027549,1.0,3.0
50350,2012.0,6.0,19.0,15.0,35.0,56.0,5.13417434692,-73.986656189,0.0740000035148,0.0740000035148,1.0,3.0
50352,2012.0,6.0,19.0,15.0,35.0,56.0,5.12531900406,-73.9276657104,0.0900000042748,0.0900000042748,1.0,3.0
50353,2012.0,6.0,19.0,15.0,35.0,56.0,5.12081003189,-73.8976135254,0.115000005462,0.115000005462,1.0,3.0
50354,2012.0,6.0,19.0,15.0,35.0,56.0,5.11637926102,-73.8681259155,0.0970000046073,0.0970000046073,1.0,3.0
50355,2012.0,6.0,19.0,15.0,35.0,56.0,5.11200809479,-73.8390731812,0.0920000043698,0.0920000043698,1.0,3.0
