,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
14402,2012.0,6.0,15.0,16.0,0.0,21.0,5.20381069183,-74.2457427979,0.0230000010924,0.0230000010924,1.0,3.0
14403,2012.0,6.0,15.0,16.0,0.0,21.0,5.1931219101,-74.1786804199,0.0450000021374,0.0450000021374,1.0,3.0
14849,2012.0,6.0,15.0,16.0,0.0,21.0,5.20810031891,-74.5422058105,0.0610000028973,0.0610000028973,1.0,3.0
14850,2012.0,6.0,15.0,16.0,0.0,21.0,5.19538068771,-74.4638137817,0.0260000012349,0.0260000012349,1.0,3.0
14851,2012.0,6.0,15.0,16.0,0.0,21.0,5.18447780609,-74.3966674805,0.0190000009025,0.0190000009025,1.0,3.0
14852,2012.0,6.0,15.0,16.0,0.0,21.0,5.17334842682,-74.328163147,0.0340000016149,0.0340000016149,1.0,3.0
14853,2012.0,6.0,15.0,16.0,0.0,21.0,5.16164827347,-74.2562103271,0.0460000021849,0.0460000021849,1.0,3.0
15301,2012.0,6.0,15.0,16.0,0.0,22.0,5.20501565933,-74.4677276611,0.0640000030398,0.0640000030398,1.0,3.0
15302,2012.0,6.0,15.0,16.0,0.0,22.0,5.19455766678,-74.3999099731,0.0590000028023,0.0590000028023,1.0,3.0
15303,2012.0,6.0,15.0,16.0,0.0,22.0,5.18428325653,-74.3333969116,0.0760000036098,0.0760000036098,1.0,3.0
15304,2012.0,6.0,15.0,16.0,0.0,22.0,5.17273712158,-74.2584075928,0.0650000030873,0.0650000030873,1.0,3.0
15752,2012.0,6.0,15.0,16.0,0.0,22.0,5.16310453415,-74.4752807617,0.0950000045123,0.0950000045123,1.0,3.0
15753,2012.0,6.0,15.0,16.0,0.0,22.0,5.15237474442,-74.4072036743,0.0940000044648,0.0940000044648,1.0,3.0
15754,2012.0,6.0,15.0,16.0,0.0,22.0,5.1408162117,-74.3338165283,0.0740000035148,0.0740000035148,1.0,3.0
15755,2012.0,6.0,15.0,16.0,0.0,22.0,5.12989425659,-74.2646102905,0.0760000036098,0.0760000036098,1.0,3.0
16204,2012.0,6.0,15.0,16.0,0.0,22.0,5.10989189148,-74.4125671387,0.118000005605,0.118000005605,1.0,3.0
16205,2012.0,6.0,15.0,16.0,0.0,22.0,5.09912776947,-74.3457717896,0.126000005985,0.126000005985,1.0,3.0
16206,2012.0,6.0,15.0,16.0,0.0,22.0,5.08716964722,-74.2715835571,0.0980000046548,0.0980000046548,1.0,3.0
16657,2012.0,6.0,15.0,16.0,0.0,24.0,5.04521608353,-74.283164978,0.113000005367,0.113000005367,1.0,3.0
17108,2012.0,6.0,15.0,16.0,0.0,24.0,5.05633974075,-74.2861938477,0.0960000045598,0.0960000045598,1.0,3.0
17557,2012.0,6.0,15.0,16.0,0.0,24.0,5.03586339951,-74.432258606,0.119000005652,0.119000005652,1.0,3.0
18008,2012.0,6.0,15.0,16.0,0.0,25.0,4.9938788414,-74.4406814575,0.158000007505,0.158000007505,1.0,3.0
27028,2012.0,6.0,15.0,16.0,0.0,34.0,4.46193885803,-74.5528564453,0.0950000045123,0.0950000045123,1.0,3.0
27479,2012.0,6.0,15.0,16.0,0.0,34.0,4.47224569321,-74.5576705933,0.134000006365,0.134000006365,1.0,3.0
30637,2012.0,6.0,15.0,16.0,0.0,37.0,4.27000951767,-74.5266342163,0.171000008122,0.171000008122,1.0,3.0
