,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
21700,2012.0,5.0,15.0,15.0,5.0,27.0,5.19787788391,-74.2641143799,0.18000000855,0.18000000855,1.0,3.0
21701,2012.0,5.0,15.0,15.0,5.0,27.0,5.18989562988,-74.205909729,0.207000009832,0.207000009832,1.0,3.0
22146,2012.0,5.0,15.0,15.0,5.0,29.0,5.19987726212,-74.5692901611,0.130000006175,0.130000006175,1.0,3.0
22597,2012.0,5.0,15.0,15.0,5.0,29.0,5.20190429688,-74.5751495361,0.147000006982,0.147000006982,1.0,3.0
32070,2012.0,5.0,15.0,15.0,5.0,38.0,4.61265182495,-74.5676269531,0.201000009547,0.201000009547,1.0,3.0
32522,2012.0,5.0,15.0,15.0,5.0,38.0,4.56624555588,-74.5156326294,0.251000011922,0.251000011922,1.0,3.0
32973,2012.0,5.0,15.0,15.0,5.0,39.0,4.56729078293,-74.5226821899,0.265000012587,0.265000012587,1.0,3.0
33874,2012.0,5.0,15.0,15.0,5.0,39.0,4.49867010117,-74.5935287476,0.173000008217,0.173000008217,1.0,3.0
34325,2012.0,5.0,15.0,15.0,5.0,41.0,4.46008825302,-74.5993118286,0.142000006745,0.142000006745,1.0,3.0
34777,2012.0,5.0,15.0,15.0,5.0,41.0,4.45268821716,-74.5451660156,0.213000010117,0.213000010117,1.0,3.0
35228,2012.0,5.0,15.0,15.0,5.0,41.0,4.41429853439,-74.5508728027,0.215000010212,0.215000010212,1.0,3.0
37033,2012.0,5.0,15.0,15.0,5.0,42.0,4.29160404205,-74.5125579834,0.205000009737,0.205000009737,1.0,3.0
37483,2012.0,5.0,15.0,15.0,5.0,43.0,4.30065250397,-74.5787811279,0.163000007742,0.163000007742,1.0,3.0
37484,2012.0,5.0,15.0,15.0,5.0,43.0,4.29187107086,-74.5180130005,0.224000010639,0.224000010639,1.0,3.0
37485,2012.0,5.0,15.0,15.0,5.0,43.0,4.28325271606,-74.4583892822,0.287000013632,0.287000013632,1.0,3.0
37934,2012.0,5.0,15.0,15.0,5.0,43.0,4.26215171814,-74.5837173462,0.217000010307,0.217000010307,1.0,3.0
