,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
284827,2012.0,11.0,19.0,15.0,29.0,46.0,5.17120265961,-73.6658401489,0.248000011779,0.248000011779,1.0,3.0
284828,2012.0,11.0,19.0,15.0,29.0,46.0,5.16720676422,-73.6389846802,0.219000010402,0.219000010402,1.0,3.0
285278,2012.0,11.0,19.0,15.0,29.0,46.0,5.14436626434,-73.6696929932,0.215000010212,0.215000010212,1.0,3.0
285728,2012.0,11.0,19.0,15.0,29.0,48.0,5.12174129486,-73.7069015503,0.210000009974,0.210000009974,1.0,3.0
285729,2012.0,11.0,19.0,15.0,29.0,48.0,5.1177611351,-73.6800460815,0.191000009072,0.191000009072,1.0,3.0
286162,2012.0,11.0,19.0,15.0,29.0,48.0,5.16229629517,-74.1647567749,0.546000025934,0.546000025934,1.0,3.0
286180,2012.0,11.0,19.0,15.0,29.0,48.0,5.09092950821,-73.6839141846,0.185000008787,0.185000008787,1.0,3.0
286182,2012.0,11.0,19.0,15.0,29.0,48.0,5.08288431168,-73.6296768188,0.259000012302,0.259000012302,1.0,3.0
286183,2012.0,11.0,19.0,15.0,29.0,48.0,5.07885360718,-73.6025238037,0.243000011542,0.243000011542,1.0,3.0
286623,2012.0,11.0,19.0,15.0,29.0,48.0,5.09597730637,-73.9019927979,0.270000012824,0.270000012824,1.0,3.0
286629,2012.0,11.0,19.0,15.0,29.0,48.0,5.07211685181,-73.741607666,0.185000008787,0.185000008787,1.0,3.0
287073,2012.0,11.0,19.0,15.0,29.0,49.0,5.07318735123,-73.9325714111,0.292000013869,0.292000013869,1.0,3.0
287076,2012.0,11.0,19.0,15.0,29.0,49.0,5.06125831604,-73.8524398804,0.171000008122,0.171000008122,1.0,3.0
287077,2012.0,11.0,19.0,15.0,29.0,49.0,5.05725479126,-73.8256149292,0.207000009832,0.207000009832,1.0,3.0
287079,2012.0,11.0,19.0,15.0,29.0,49.0,5.04932641983,-73.7723388672,0.179000008502,0.179000008502,1.0,3.0
287523,2012.0,11.0,19.0,15.0,29.0,49.0,5.05019283295,-73.9691314697,0.312000014819,0.312000014819,1.0,3.0
287526,2012.0,11.0,19.0,15.0,29.0,49.0,5.03832197189,-73.8891601562,0.198000009404,0.198000009404,1.0,3.0
287527,2012.0,11.0,19.0,15.0,29.0,49.0,5.03434181213,-73.862197876,0.249000011827,0.249000011827,1.0,3.0
287980,2012.0,11.0,19.0,15.0,29.0,49.0,4.99960374832,-73.8125457764,0.239000011352,0.239000011352,1.0,3.0
287983,2012.0,11.0,19.0,15.0,29.0,49.0,4.9876742363,-73.7323608398,0.205000009737,0.205000009737,1.0,3.0
288873,2012.0,11.0,19.0,15.0,29.0,51.0,4.98174381256,-74.067276001,0.290000013774,0.290000013774,1.0,3.0
