,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
93793,2012.0,7.0,8.0,16.0,6.0,39.0,5.20461940765,-74.5366439819,0.0340000016149,0.0340000016149,1.0,3.0
94244,2012.0,7.0,8.0,16.0,6.0,39.0,5.1568236351,-74.5410308838,0.0350000016624,0.0350000016624,1.0,3.0
94695,2012.0,7.0,8.0,16.0,6.0,41.0,5.11094379425,-74.5571060181,0.0420000019949,0.0420000019949,1.0,3.0
95597,2012.0,7.0,8.0,16.0,6.0,41.0,5.08601474762,-74.5681610107,0.0790000037523,0.0790000037523,1.0,3.0
96048,2012.0,7.0,8.0,16.0,6.0,41.0,5.03859376907,-74.5746688843,0.0790000037523,0.0790000037523,1.0,3.0
96499,2012.0,7.0,8.0,16.0,6.0,42.0,5.06047916412,-74.5751190186,0.0400000018999,0.0400000018999,1.0,3.0
96950,2012.0,7.0,8.0,16.0,6.0,42.0,5.01338291168,-74.583770752,0.0240000011399,0.0240000011399,1.0,3.0
97401,2012.0,7.0,8.0,16.0,6.0,42.0,4.96552705765,-74.5876846313,0.0310000014724,0.0310000014724,1.0,3.0
97402,2012.0,7.0,8.0,16.0,6.0,42.0,4.95022296906,-74.4940338135,0.0900000042748,0.0900000042748,1.0,3.0
97852,2012.0,7.0,8.0,16.0,6.0,44.0,4.91848087311,-74.5966415405,0.0650000030873,0.0650000030873,1.0,3.0
98303,2012.0,7.0,8.0,16.0,6.0,44.0,4.93988227844,-74.594909668,0.0890000042273,0.0890000042273,1.0,3.0
