,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
60718,2012.0,12.0,28.0,15.0,36.0,6.0,5.20538854599,-74.1328735352,0.195000009262,0.195000009262,1.0,3.0
61164,2012.0,12.0,28.0,15.0,36.0,6.0,5.19892501831,-74.277633667,0.18000000855,0.18000000855,1.0,3.0
61165,2012.0,12.0,28.0,15.0,36.0,6.0,5.19454574585,-74.248588562,0.157000007457,0.157000007457,1.0,3.0
61168,2012.0,12.0,28.0,15.0,36.0,6.0,5.18187046051,-74.1645278931,0.244000011589,0.244000011589,1.0,3.0
61608,2012.0,12.0,28.0,15.0,36.0,8.0,5.20092964172,-74.4770126343,0.0590000028023,0.0590000028023,1.0,3.0
61609,2012.0,12.0,28.0,15.0,36.0,8.0,5.19672012329,-74.4491653442,0.0720000034198,0.0720000034198,1.0,3.0
61610,2012.0,12.0,28.0,15.0,36.0,8.0,5.19249916077,-74.4212646484,0.0940000044648,0.0940000044648,1.0,3.0
61611,2012.0,12.0,28.0,15.0,36.0,8.0,5.18835258484,-74.3937911987,0.11200000532,0.11200000532,1.0,3.0
61612,2012.0,12.0,28.0,15.0,36.0,8.0,5.1841878891,-74.3662261963,0.151000007172,0.151000007172,1.0,3.0
61615,2012.0,12.0,28.0,15.0,36.0,8.0,5.17128753662,-74.2812042236,0.15200000722,0.15200000722,1.0,3.0
61624,2012.0,12.0,28.0,15.0,36.0,8.0,5.13293647766,-74.0284576416,0.155000007362,0.155000007362,1.0,3.0
62055,2012.0,12.0,28.0,15.0,36.0,8.0,5.19234037399,-74.5988540649,0.0940000044648,0.0940000044648,1.0,3.0
62056,2012.0,12.0,28.0,15.0,36.0,8.0,5.18818044662,-74.570892334,0.105000004987,0.105000004987,1.0,3.0
62057,2012.0,12.0,28.0,15.0,36.0,8.0,5.18404579163,-74.5431671143,0.0850000040373,0.0850000040373,1.0,3.0
62058,2012.0,12.0,28.0,15.0,36.0,8.0,5.17993116379,-74.5156173706,0.0900000042748,0.0900000042748,1.0,3.0
62059,2012.0,12.0,28.0,15.0,36.0,8.0,5.1757106781,-74.4872207642,0.0760000036098,0.0760000036098,1.0,3.0
62060,2012.0,12.0,28.0,15.0,36.0,8.0,5.17158937454,-74.4596405029,0.110000005225,0.110000005225,1.0,3.0
62061,2012.0,12.0,28.0,15.0,36.0,8.0,5.1673822403,-74.431388855,0.103000004892,0.103000004892,1.0,3.0
62062,2012.0,12.0,28.0,15.0,36.0,8.0,5.16328668594,-74.404045105,0.15200000722,0.15200000722,1.0,3.0
62063,2012.0,12.0,28.0,15.0,36.0,8.0,5.15912532806,-74.3761901855,0.149000007077,0.149000007077,1.0,3.0
62064,2012.0,12.0,28.0,15.0,36.0,8.0,5.15488672256,-74.3477401733,0.142000006745,0.142000006745,1.0,3.0
62066,2012.0,12.0,28.0,15.0,36.0,8.0,5.14647769928,-74.2914276123,0.177000008407,0.177000008407,1.0,3.0
62507,2012.0,12.0,28.0,15.0,36.0,8.0,5.16093015671,-74.5753860474,0.0890000042273,0.0890000042273,1.0,3.0
62508,2012.0,12.0,28.0,15.0,36.0,8.0,5.15681362152,-74.5479354858,0.119000005652,0.119000005652,1.0,3.0
62509,2012.0,12.0,28.0,15.0,36.0,8.0,5.15260267258,-74.5198440552,0.0710000033723,0.0710000033723,1.0,3.0
62510,2012.0,12.0,28.0,15.0,36.0,8.0,5.14833307266,-74.491355896,0.0650000030873,0.0650000030873,1.0,3.0
62511,2012.0,12.0,28.0,15.0,36.0,8.0,5.14415502548,-74.463508606,0.111000005272,0.111000005272,1.0,3.0
62512,2012.0,12.0,28.0,15.0,36.0,8.0,5.13999128342,-74.4357681274,0.11600000551,0.11600000551,1.0,3.0
62513,2012.0,12.0,28.0,15.0,36.0,8.0,5.13577699661,-74.4076919556,0.126000005985,0.126000005985,1.0,3.0
