,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
183036,2012.0,1.0,25.0,15.0,48.0,5.0,5.12179994583,-73.6731567383,0.147000006982,0.147000006982,1.0,3.0
184384,2012.0,1.0,25.0,15.0,48.0,7.0,5.08078336716,-73.9230575562,0.19600000931,0.19600000931,1.0,3.0
184385,2012.0,1.0,25.0,15.0,48.0,7.0,5.07365846634,-73.8772354126,0.162000007695,0.162000007695,1.0,3.0
185286,2012.0,1.0,25.0,15.0,48.0,8.0,5.0378036499,-73.9363861084,0.153000007267,0.153000007267,1.0,3.0
186173,2012.0,1.0,25.0,15.0,48.0,8.0,5.06901216507,-74.5847549438,0.267000012682,0.267000012682,1.0,3.0
186624,2012.0,1.0,25.0,15.0,48.0,10.0,5.05600214005,-74.5921401978,0.231000010972,0.231000010972,1.0,3.0
187529,2012.0,1.0,25.0,15.0,48.0,10.0,4.97122955322,-74.4774703979,0.235000011162,0.235000011162,1.0,3.0
187980,2012.0,1.0,25.0,15.0,48.0,11.0,4.9386343956,-74.4851913452,0.249000011827,0.249000011827,1.0,3.0
187998,2012.0,1.0,25.0,15.0,48.0,11.0,4.81115436554,-73.6827011108,0.134000006365,0.134000006365,1.0,3.0
187999,2012.0,1.0,25.0,15.0,48.0,11.0,4.80314922333,-73.632598877,0.11200000532,0.11200000532,1.0,3.0
188431,2012.0,1.0,25.0,15.0,48.0,11.0,4.9268579483,-74.4927520752,0.277000013157,0.277000013157,1.0,3.0
188449,2012.0,1.0,25.0,15.0,48.0,11.0,4.8047580719,-73.6899414062,0.135000006412,0.135000006412,1.0,3.0
188450,2012.0,1.0,25.0,15.0,48.0,11.0,4.79737043381,-73.6414794922,0.122000005795,0.122000005795,1.0,3.0
188882,2012.0,1.0,25.0,15.0,48.0,11.0,4.89391422272,-74.498260498,0.242000011494,0.242000011494,1.0,3.0
191157,2012.0,1.0,25.0,15.0,48.0,14.0,4.63603496552,-73.6295471191,0.15600000741,0.15600000741,1.0,3.0
193845,2012.0,1.0,25.0,15.0,48.0,17.0,4.57985115051,-74.4724731445,0.377000017907,0.377000017907,1.0,3.0
193858,2012.0,1.0,25.0,15.0,48.0,17.0,4.48985099792,-73.9002075195,0.247000011732,0.247000011732,1.0,3.0
194296,2012.0,1.0,25.0,15.0,48.0,17.0,4.56858873367,-74.4808731079,0.402000019094,0.402000019094,1.0,3.0
194309,2012.0,1.0,25.0,15.0,48.0,17.0,4.48214530945,-73.9070968628,0.253000012017,0.253000012017,1.0,3.0
195209,2012.0,1.0,25.0,15.0,48.0,17.0,4.42750263214,-74.0136566162,0.221000010497,0.221000010497,1.0,3.0
195210,2012.0,1.0,25.0,15.0,48.0,17.0,4.41993045807,-73.9653091431,0.230000010924,0.230000010924,1.0,3.0
195660,2012.0,1.0,25.0,15.0,48.0,19.0,4.41929006577,-74.0216827393,0.240000011399,0.240000011399,1.0,3.0
195661,2012.0,1.0,25.0,15.0,48.0,19.0,4.41191720963,-73.9722061157,0.243000011542,0.243000011542,1.0,3.0
195662,2012.0,1.0,25.0,15.0,48.0,19.0,4.40481710434,-73.9247131348,0.318000015104,0.318000015104,1.0,3.0
199258,2012.0,1.0,25.0,15.0,48.0,21.0,4.26198482513,-74.5028686523,0.306000014534,0.306000014534,1.0,3.0
199709,2012.0,1.0,25.0,15.0,48.0,21.0,4.22849655151,-74.5072555542,0.267000012682,0.267000012682,1.0,3.0
