,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
106329,2012.0,11.0,1.0,15.0,41.0,51.0,5.18733358383,-73.670753479,0.0980000046548,0.0980000046548,1.0,3.0
106330,2012.0,11.0,1.0,15.0,41.0,51.0,5.18145799637,-73.6327285767,0.129000006127,0.129000006127,1.0,3.0
107230,2012.0,11.0,1.0,15.0,41.0,52.0,5.14519500732,-73.7203369141,0.111000005272,0.111000005272,1.0,3.0
107680,2012.0,11.0,1.0,15.0,41.0,52.0,5.11988306046,-73.7616271973,0.126000005985,0.126000005985,1.0,3.0
107681,2012.0,11.0,1.0,15.0,41.0,52.0,5.11414146423,-73.7242126465,0.12800000608,0.12800000608,1.0,3.0
107682,2012.0,11.0,1.0,15.0,41.0,52.0,5.10854530334,-73.6877746582,0.134000006365,0.134000006365,1.0,3.0
108111,2012.0,11.0,1.0,15.0,41.0,54.0,5.19411802292,-74.4438934326,0.162000007695,0.162000007695,1.0,3.0
108112,2012.0,11.0,1.0,15.0,41.0,54.0,5.18920040131,-74.4120254517,0.17200000817,0.17200000817,1.0,3.0
108115,2012.0,11.0,1.0,15.0,41.0,54.0,5.17420578003,-74.3149719238,0.153000007267,0.153000007267,1.0,3.0
108116,2012.0,11.0,1.0,15.0,41.0,54.0,5.16888093948,-74.2806015015,0.158000007505,0.158000007505,1.0,3.0
108117,2012.0,11.0,1.0,15.0,41.0,54.0,5.16389369965,-74.248336792,0.179000008502,0.179000008502,1.0,3.0
108565,2012.0,11.0,1.0,15.0,41.0,54.0,5.15940856934,-74.3569793701,0.210000009974,0.210000009974,1.0,3.0
108566,2012.0,11.0,1.0,15.0,41.0,54.0,5.15428781509,-74.3227386475,0.174000008265,0.174000008265,1.0,3.0
108567,2012.0,11.0,1.0,15.0,41.0,54.0,5.14937591553,-74.2900695801,0.174000008265,0.174000008265,1.0,3.0
109015,2012.0,11.0,1.0,15.0,41.0,54.0,5.13446474075,-74.3925552368,0.197000009357,0.197000009357,1.0,3.0
109018,2012.0,11.0,1.0,15.0,41.0,54.0,5.11954879761,-74.2944564819,0.207000009832,0.207000009832,1.0,3.0
109460,2012.0,11.0,1.0,15.0,41.0,54.0,5.13488054276,-74.5925979614,0.161000007647,0.161000007647,1.0,3.0
109465,2012.0,11.0,1.0,15.0,41.0,54.0,5.10986423492,-74.4297714233,0.185000008787,0.185000008787,1.0,3.0
109466,2012.0,11.0,1.0,15.0,41.0,54.0,5.10492753983,-74.3976593018,0.191000009072,0.191000009072,1.0,3.0
109467,2012.0,11.0,1.0,15.0,41.0,54.0,5.09991598129,-74.3650817871,0.189000008977,0.189000008977,1.0,3.0
109470,2012.0,11.0,1.0,15.0,41.0,54.0,5.08464574814,-74.2658996582,0.187000008882,0.187000008882,1.0,3.0
109912,2012.0,11.0,1.0,15.0,41.0,55.0,5.10958909988,-74.5723495483,0.146000006935,0.146000006935,1.0,3.0
109918,2012.0,11.0,1.0,15.0,41.0,55.0,5.08011388779,-74.3746490479,0.228000010829,0.228000010829,1.0,3.0
109919,2012.0,11.0,1.0,15.0,41.0,55.0,5.07523679733,-74.342048645,0.240000011399,0.240000011399,1.0,3.0
109920,2012.0,11.0,1.0,15.0,41.0,55.0,5.07028675079,-74.308921814,0.178000008455,0.178000008455,1.0,3.0
109921,2012.0,11.0,1.0,15.0,41.0,55.0,5.0653090477,-74.2756118774,0.179000008502,0.179000008502,1.0,3.0
109931,2012.0,11.0,1.0,15.0,41.0,55.0,5.01439809799,-73.9352264404,0.185000008787,0.185000008787,1.0,3.0
110363,2012.0,11.0,1.0,15.0,41.0,55.0,5.08025455475,-74.5765686035,0.131000006222,0.131000006222,1.0,3.0
110364,2012.0,11.0,1.0,15.0,41.0,55.0,5.0756072998,-74.5459060669,0.146000006935,0.146000006935,1.0,3.0
110367,2012.0,11.0,1.0,15.0,41.0,55.0,5.06017923355,-74.4435272217,0.175000008312,0.175000008312,1.0,3.0
110368,2012.0,11.0,1.0,15.0,41.0,55.0,5.05521821976,-74.4107208252,0.221000010497,0.221000010497,1.0,3.0
110369,2012.0,11.0,1.0,15.0,41.0,55.0,5.05020618439,-74.377571106,0.227000010782,0.227000010782,1.0,3.0
110370,2012.0,11.0,1.0,15.0,41.0,55.0,5.04528331757,-74.3450622559,0.227000010782,0.227000010782,1.0,3.0
110371,2012.0,11.0,1.0,15.0,41.0,55.0,5.0403676033,-74.3126220703,0.205000009737,0.205000009737,1.0,3.0
110814,2012.0,11.0,1.0,15.0,41.0,55.0,5.05084848404,-74.5803375244,0.10000000475,0.10000000475,1.0,3.0
110815,2012.0,11.0,1.0,15.0,41.0,55.0,5.04618692398,-74.5498504639,0.115000005462,0.115000005462,1.0,3.0
110816,2012.0,11.0,1.0,15.0,41.0,55.0,5.04090118408,-74.5152893066,0.115000005462,0.115000005462,1.0,3.0
110817,2012.0,11.0,1.0,15.0,41.0,55.0,5.03584194183,-74.4822235107,0.145000006887,0.145000006887,1.0,3.0
110818,2012.0,11.0,1.0,15.0,41.0,55.0,5.0305814743,-74.4478530884,0.14400000684,0.14400000684,1.0,3.0
110821,2012.0,11.0,1.0,15.0,41.0,55.0,5.01549768448,-74.3493652344,0.263000012492,0.263000012492,1.0,3.0
110822,2012.0,11.0,1.0,15.0,41.0,55.0,5.01043796539,-74.3163528442,0.256000012159,0.256000012159,1.0,3.0
111265,2012.0,11.0,1.0,15.0,41.0,57.0,5.02153158188,-74.5847320557,0.103000004892,0.103000004892,1.0,3.0
111266,2012.0,11.0,1.0,15.0,41.0,57.0,5.01687860489,-74.5545349121,0.113000005367,0.113000005367,1.0,3.0
111268,2012.0,11.0,1.0,15.0,41.0,57.0,5.00610637665,-74.4852218628,0.106000005035,0.106000005035,1.0,3.0
111269,2012.0,11.0,1.0,15.0,41.0,57.0,5.00112295151,-74.4530334473,0.142000006745,0.142000006745,1.0,3.0
111270,2012.0,11.0,1.0,15.0,41.0,57.0,4.99621486664,-74.4213027954,0.185000008787,0.185000008787,1.0,3.0
111716,2012.0,11.0,1.0,15.0,41.0,57.0,5.00075864792,-74.5938949585,0.130000006175,0.130000006175,1.0,3.0
111717,2012.0,11.0,1.0,15.0,41.0,57.0,4.99614334106,-74.5633392334,0.138000006555,0.138000006555,1.0,3.0
111719,2012.0,11.0,1.0,15.0,41.0,57.0,4.98579931259,-74.4942245483,0.12400000589,0.12400000589,1.0,3.0
111720,2012.0,11.0,1.0,15.0,41.0,57.0,4.98089885712,-74.4616622925,0.166000007885,0.166000007885,1.0,3.0
111721,2012.0,11.0,1.0,15.0,41.0,57.0,4.97603654861,-74.4293899536,0.246000011684,0.246000011684,1.0,3.0
112167,2012.0,11.0,1.0,15.0,41.0,57.0,4.97124481201,-74.5969619751,0.126000005985,0.126000005985,1.0,3.0
112168,2012.0,11.0,1.0,15.0,41.0,57.0,4.96668338776,-74.5670394897,0.142000006745,0.142000006745,1.0,3.0
112169,2012.0,11.0,1.0,15.0,41.0,57.0,4.96161985397,-74.5337600708,0.137000006507,0.137000006507,1.0,3.0
112170,2012.0,11.0,1.0,15.0,41.0,57.0,4.95656061172,-74.5005187988,0.143000006792,0.143000006792,1.0,3.0
112171,2012.0,11.0,1.0,15.0,41.0,57.0,4.95143508911,-74.4668502808,0.154000007315,0.154000007315,1.0,3.0
112172,2012.0,11.0,1.0,15.0,41.0,57.0,4.94659566879,-74.4351119995,0.169000008027,0.169000008027,1.0,3.0
112188,2012.0,11.0,1.0,15.0,41.0,57.0,4.86342906952,-73.8907394409,0.206000009784,0.206000009784,1.0,3.0
112189,2012.0,11.0,1.0,15.0,41.0,57.0,4.85803413391,-73.8555221558,0.142000006745,0.142000006745,1.0,3.0
112194,2012.0,11.0,1.0,15.0,41.0,57.0,4.82922267914,-73.66746521,0.18800000893,0.18800000893,1.0,3.0
112195,2012.0,11.0,1.0,15.0,41.0,57.0,4.82355976105,-73.6305618286,0.198000009404,0.198000009404,1.0,3.0
112620,2012.0,11.0,1.0,15.0,41.0,58.0,4.93220567703,-74.538269043,0.139000006602,0.139000006602,1.0,3.0
112621,2012.0,11.0,1.0,15.0,41.0,58.0,4.92692375183,-74.5040740967,0.121000005747,0.121000005747,1.0,3.0
112622,2012.0,11.0,1.0,15.0,41.0,58.0,4.92224884033,-74.4736709595,0.17600000836,0.17600000836,1.0,3.0
112623,2012.0,11.0,1.0,15.0,41.0,58.0,4.91706562042,-74.4401016235,0.195000009262,0.195000009262,1.0,3.0
112643,2012.0,11.0,1.0,15.0,41.0,58.0,4.81017208099,-73.7503204346,0.178000008455,0.178000008455,1.0,3.0
113071,2012.0,11.0,1.0,15.0,41.0,58.0,4.9118680954,-74.548614502,0.143000006792,0.143000006792,1.0,3.0
113072,2012.0,11.0,1.0,15.0,41.0,58.0,4.90669965744,-74.5138778687,0.113000005367,0.113000005367,1.0,3.0
113073,2012.0,11.0,1.0,15.0,41.0,58.0,4.90196418762,-74.4823760986,0.16800000798,0.16800000798,1.0,3.0
113522,2012.0,11.0,1.0,15.0,41.0,58.0,4.88238143921,-74.5525741577,0.155000007362,0.155000007362,1.0,3.0
113523,2012.0,11.0,1.0,15.0,41.0,58.0,4.87721204758,-74.518409729,0.123000005842,0.123000005842,1.0,3.0
113524,2012.0,11.0,1.0,15.0,41.0,58.0,4.87245225906,-74.4870758057,0.175000008312,0.175000008312,1.0,3.0
113525,2012.0,11.0,1.0,15.0,41.0,58.0,4.86765432358,-74.4554901123,0.213000010117,0.213000010117,1.0,3.0
113526,2012.0,11.0,1.0,15.0,41.0,58.0,4.86302757263,-74.4250946045,0.253000012017,0.253000012017,1.0,3.0
113973,2012.0,11.0,1.0,15.0,41.0,58.0,4.85292482376,-74.5567779541,0.150000007125,0.150000007125,1.0,3.0
113974,2012.0,11.0,1.0,15.0,41.0,58.0,4.8477897644,-74.5233383179,0.107000005082,0.107000005082,1.0,3.0
113975,2012.0,11.0,1.0,15.0,41.0,58.0,4.84301614761,-74.4922180176,0.127000006032,0.127000006032,1.0,3.0
113976,2012.0,11.0,1.0,15.0,41.0,58.0,4.83818864822,-74.4607543945,0.17200000817,0.17200000817,1.0,3.0
113991,2012.0,11.0,1.0,15.0,41.0,58.0,4.75943470001,-73.9495315552,0.187000008882,0.187000008882,1.0,3.0
113992,2012.0,11.0,1.0,15.0,41.0,58.0,4.75434541702,-73.916557312,0.245000011637,0.245000011637,1.0,3.0
114426,2012.0,11.0,1.0,15.0,42.0,0.0,4.82261657715,-74.5001373291,0.103000004892,0.103000004892,1.0,3.0
114427,2012.0,11.0,1.0,15.0,42.0,0.0,4.81786203384,-74.4683609009,0.161000007647,0.161000007647,1.0,3.0
114442,2012.0,11.0,1.0,15.0,42.0,0.0,4.7418012619,-73.9584503174,0.18800000893,0.18800000893,1.0,3.0
114877,2012.0,11.0,1.0,15.0,42.0,0.0,4.79313230515,-74.5050430298,0.141000006697,0.141000006697,1.0,3.0
114878,2012.0,11.0,1.0,15.0,42.0,0.0,4.78798437119,-74.4708557129,0.170000008075,0.170000008075,1.0,3.0
114879,2012.0,11.0,1.0,15.0,42.0,0.0,4.78332996368,-74.4401550293,0.244000011589,0.244000011589,1.0,3.0
114894,2012.0,11.0,1.0,15.0,42.0,0.0,4.70586156845,-73.9279327393,0.195000009262,0.195000009262,1.0,3.0
115328,2012.0,11.0,1.0,15.0,42.0,0.0,4.76325464249,-74.5072937012,0.15200000722,0.15200000722,1.0,3.0
115329,2012.0,11.0,1.0,15.0,42.0,0.0,4.75847482681,-74.476020813,0.170000008075,0.170000008075,1.0,3.0
115780,2012.0,11.0,1.0,15.0,42.0,1.0,4.72860431671,-74.4788742065,0.204000009689,0.204000009689,1.0,3.0
115781,2012.0,11.0,1.0,15.0,42.0,1.0,4.72360038757,-74.4465255737,0.269000012777,0.269000012777,1.0,3.0
115795,2012.0,11.0,1.0,15.0,42.0,1.0,4.65017986298,-73.9736633301,0.18800000893,0.18800000893,1.0,3.0
116230,2012.0,11.0,1.0,15.0,42.0,1.0,4.71351861954,-74.5208816528,0.217000010307,0.217000010307,1.0,3.0
116231,2012.0,11.0,1.0,15.0,42.0,1.0,4.7084736824,-74.4872436523,0.213000010117,0.213000010117,1.0,3.0
116232,2012.0,11.0,1.0,15.0,42.0,1.0,4.70372152328,-74.4557266235,0.233000011067,0.233000011067,1.0,3.0
116233,2012.0,11.0,1.0,15.0,42.0,1.0,4.6987695694,-74.4227981567,0.332000015769,0.332000015769,1.0,3.0
116682,2012.0,11.0,1.0,15.0,42.0,1.0,4.67878484726,-74.491355896,0.195000009262,0.195000009262,1.0,3.0
116683,2012.0,11.0,1.0,15.0,42.0,1.0,4.67383861542,-74.4588699341,0.282000013394,0.282000013394,1.0,3.0
116684,2012.0,11.0,1.0,15.0,42.0,1.0,4.66884279251,-74.4260635376,0.273000012967,0.273000012967,1.0,3.0
117132,2012.0,11.0,1.0,15.0,42.0,3.0,4.65417003632,-74.5284423828,0.15200000722,0.15200000722,1.0,3.0
117133,2012.0,11.0,1.0,15.0,42.0,3.0,4.6490855217,-74.4954452515,0.183000008692,0.183000008692,1.0,3.0
117134,2012.0,11.0,1.0,15.0,42.0,3.0,4.64412117004,-74.4632034302,0.219000010402,0.219000010402,1.0,3.0
117136,2012.0,11.0,1.0,15.0,42.0,3.0,4.63376331329,-74.3960723877,0.258000012254,0.258000012254,1.0,3.0
117137,2012.0,11.0,1.0,15.0,42.0,3.0,4.62878227234,-74.3637542725,0.294000013964,0.294000013964,1.0,3.0
117583,2012.0,11.0,1.0,15.0,42.0,3.0,4.63391637802,-74.5367736816,0.1600000076,0.1600000076,1.0,3.0
117584,2012.0,11.0,1.0,15.0,42.0,3.0,4.62903499603,-74.5041427612,0.1600000076,0.1600000076,1.0,3.0
117585,2012.0,11.0,1.0,15.0,42.0,3.0,4.62427902222,-74.4724655151,0.204000009689,0.204000009689,1.0,3.0
117586,2012.0,11.0,1.0,15.0,42.0,3.0,4.61917114258,-74.4382019043,0.185000008787,0.185000008787,1.0,3.0
117587,2012.0,11.0,1.0,15.0,42.0,3.0,4.61418199539,-74.404838562,0.230000010924,0.230000010924,1.0,3.0
117588,2012.0,11.0,1.0,15.0,42.0,3.0,4.60929870605,-74.3722763062,0.270000012824,0.270000012824,1.0,3.0
118033,2012.0,11.0,1.0,15.0,42.0,3.0,4.60937643051,-74.5745849609,0.129000006127,0.129000006127,1.0,3.0
118034,2012.0,11.0,1.0,15.0,42.0,3.0,4.60423183441,-74.5405502319,0.117000005557,0.117000005557,1.0,3.0
118035,2012.0,11.0,1.0,15.0,42.0,3.0,4.5994811058,-74.5092315674,0.166000007885,0.166000007885,1.0,3.0
118036,2012.0,11.0,1.0,15.0,42.0,3.0,4.59432649612,-74.4751586914,0.15600000741,0.15600000741,1.0,3.0
118037,2012.0,11.0,1.0,15.0,42.0,3.0,4.58931970596,-74.4421157837,0.214000010164,0.214000010164,1.0,3.0
118052,2012.0,11.0,1.0,15.0,42.0,3.0,4.51124000549,-73.9277801514,0.242000011494,0.242000011494,1.0,3.0
