,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
256657,2012.0,2.0,18.0,14.0,59.0,19.0,5.07348585129,-73.6464385986,0.262000012444,0.262000012444,1.0,3.0
257108,2012.0,2.0,18.0,14.0,59.0,19.0,5.08011245728,-73.6532516479,0.270000012824,0.270000012824,1.0,3.0
258909,2012.0,2.0,18.0,14.0,59.0,21.0,4.99225330353,-73.879234314,0.317000015057,0.317000015057,1.0,3.0
260717,2012.0,2.0,18.0,14.0,59.0,22.0,4.84009170532,-73.6373443604,0.310000014724,0.310000014724,1.0,3.0
261166,2012.0,2.0,18.0,14.0,59.0,24.0,4.8161611557,-73.768157959,0.232000011019,0.232000011019,1.0,3.0
261167,2012.0,2.0,18.0,14.0,59.0,24.0,4.80812692642,-73.707901001,0.232000011019,0.232000011019,1.0,3.0
261168,2012.0,2.0,18.0,14.0,59.0,24.0,4.79944849014,-73.6427230835,0.281000013347,0.281000013347,1.0,3.0
261617,2012.0,2.0,18.0,14.0,59.0,24.0,4.8229842186,-73.7736206055,0.222000010544,0.222000010544,1.0,3.0
261618,2012.0,2.0,18.0,14.0,59.0,24.0,4.81422615051,-73.7114868164,0.254000012064,0.254000012064,1.0,3.0
261619,2012.0,2.0,18.0,14.0,59.0,24.0,4.8052778244,-73.6480941772,0.286000013584,0.286000013584,1.0,3.0
263415,2012.0,2.0,18.0,14.0,59.0,25.0,4.76589822769,-74.2200317383,0.331000015722,0.331000015722,1.0,3.0
263874,2012.0,2.0,18.0,14.0,59.0,25.0,4.64812040329,-73.6696166992,0.273000012967,0.273000012967,1.0,3.0
266577,2012.0,2.0,18.0,14.0,59.0,28.0,4.52661037445,-73.9131393433,0.289000013727,0.289000013727,1.0,3.0
267028,2012.0,2.0,18.0,14.0,59.0,28.0,4.48543119431,-73.9198760986,0.286000013584,0.286000013584,1.0,3.0
267479,2012.0,2.0,18.0,14.0,59.0,30.0,4.49283838272,-73.9230880737,0.329000015627,0.329000015627,1.0,3.0
267930,2012.0,2.0,18.0,14.0,59.0,30.0,4.45110225677,-73.9257736206,0.344000016339,0.344000016339,1.0,3.0
268379,2012.0,2.0,18.0,14.0,59.0,30.0,4.42798233032,-74.0651397705,0.198000009404,0.198000009404,1.0,3.0
268380,2012.0,2.0,18.0,14.0,59.0,30.0,4.41917228699,-74.0003433228,0.236000011209,0.236000011209,1.0,3.0
268381,2012.0,2.0,18.0,14.0,59.0,30.0,4.41051292419,-73.9367141724,0.264000012539,0.264000012539,1.0,3.0
268830,2012.0,2.0,18.0,14.0,59.0,31.0,4.38596391678,-74.0687561035,0.210000009974,0.210000009974,1.0,3.0
269275,2012.0,2.0,18.0,14.0,59.0,31.0,4.4605307579,-74.5415420532,0.507000024081,0.507000024081,1.0,3.0
269281,2012.0,2.0,18.0,14.0,59.0,31.0,4.39474439621,-74.0733642578,0.245000011637,0.245000011637,1.0,3.0
270190,2012.0,2.0,18.0,14.0,59.0,33.0,4.25074243546,-73.6338653564,0.462000021944,0.462000021944,1.0,3.0
271092,2012.0,2.0,18.0,14.0,59.0,33.0,4.21570968628,-73.6468887329,0.489000023226,0.489000023226,1.0,3.0
271531,2012.0,2.0,18.0,14.0,59.0,33.0,4.28851461411,-74.4892807007,0.400000018999,0.400000018999,1.0,3.0
271538,2012.0,2.0,18.0,14.0,59.0,33.0,4.21880531311,-73.9721221924,0.240000011399,0.240000011399,1.0,3.0
271989,2012.0,2.0,18.0,14.0,59.0,34.0,4.22668409348,-73.9781417847,0.226000010734,0.226000010734,1.0,3.0
272432,2012.0,2.0,18.0,14.0,59.0,34.0,4.26870298386,-74.5801849365,0.480000022799,0.480000022799,1.0,3.0
272433,2012.0,2.0,18.0,14.0,59.0,34.0,4.25760602951,-74.500579834,0.455000021611,0.455000021611,1.0,3.0
