,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
183937,2012.0,9.0,21.0,15.0,48.0,7.0,5.19848203659,-73.7306976318,0.162000007695,0.162000007695,1.0,3.0
184841,2012.0,9.0,21.0,15.0,48.0,9.0,5.11321306229,-73.6438751221,0.167000007932,0.167000007932,1.0,3.0
185292,2012.0,9.0,21.0,15.0,48.0,9.0,5.10616922379,-73.6499862671,0.213000010117,0.213000010117,1.0,3.0
185724,2012.0,9.0,21.0,15.0,48.0,9.0,5.19962120056,-74.4893569946,0.505000023986,0.505000023986,1.0,3.0
185725,2012.0,9.0,21.0,15.0,48.0,9.0,5.19331932068,-74.4483642578,0.444000021089,0.444000021089,1.0,3.0
186175,2012.0,9.0,21.0,15.0,48.0,9.0,5.16685247421,-74.495513916,0.486000023084,0.486000023084,1.0,3.0
186626,2012.0,9.0,21.0,15.0,48.0,10.0,5.15496301651,-74.5046157837,0.519000024651,0.519000024651,1.0,3.0
196098,2012.0,9.0,21.0,15.0,48.0,19.0,4.58156871796,-74.5842819214,0.574000027264,0.574000027264,1.0,3.0
200158,2012.0,9.0,21.0,15.0,48.0,24.0,4.34116506577,-74.5946731567,0.501000023796,0.501000023796,1.0,3.0
200162,2012.0,9.0,21.0,15.0,48.0,24.0,4.31639766693,-74.4287414551,0.493000023416,0.493000023416,1.0,3.0
200609,2012.0,9.0,21.0,15.0,48.0,24.0,4.30782270432,-74.5985565186,0.439000020851,0.439000020851,1.0,3.0
200610,2012.0,9.0,21.0,15.0,48.0,24.0,4.30201721191,-74.5604248047,0.439000020851,0.439000020851,1.0,3.0
200612,2012.0,9.0,21.0,15.0,48.0,24.0,4.28899335861,-74.4745483398,0.543000025791,0.543000025791,1.0,3.0
201061,2012.0,9.0,21.0,15.0,48.0,24.0,4.26826524734,-74.562286377,0.494000023464,0.494000023464,1.0,3.0
201062,2012.0,9.0,21.0,15.0,48.0,24.0,4.26199102402,-74.5216674805,0.443000021041,0.443000021041,1.0,3.0
201063,2012.0,9.0,21.0,15.0,48.0,24.0,4.2554564476,-74.4793548584,0.378000017954,0.378000017954,1.0,3.0
