,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
52612,2012.0,12.0,12.0,15.0,36.0,0.0,5.19873046875,-73.7577819824,0.109000005177,0.109000005177,1.0,3.0
52613,2012.0,12.0,12.0,15.0,36.0,0.0,5.19424581528,-73.7284622192,0.0920000043698,0.0920000043698,1.0,3.0
52614,2012.0,12.0,12.0,15.0,36.0,0.0,5.18965530396,-73.6985168457,0.0960000045598,0.0960000045598,1.0,3.0
52615,2012.0,12.0,12.0,15.0,36.0,0.0,5.18503379822,-73.6683883667,0.0940000044648,0.0940000044648,1.0,3.0
52616,2012.0,12.0,12.0,15.0,36.0,0.0,5.18034029007,-73.6378250122,0.177000008407,0.177000008407,1.0,3.0
53060,2012.0,12.0,12.0,15.0,36.0,0.0,5.18831920624,-73.8564758301,0.165000007837,0.165000007837,1.0,3.0
53061,2012.0,12.0,12.0,15.0,36.0,0.0,5.18384218216,-73.8264923096,0.175000008312,0.175000008312,1.0,3.0
53064,2012.0,12.0,12.0,15.0,36.0,0.0,5.17057228088,-73.7378616333,0.109000005177,0.109000005177,1.0,3.0
53065,2012.0,12.0,12.0,15.0,36.0,0.0,5.16605901718,-73.7076721191,0.134000006365,0.134000006365,1.0,3.0
53067,2012.0,12.0,12.0,15.0,36.0,0.0,5.15704774857,-73.6474761963,0.142000006745,0.142000006745,1.0,3.0
53512,2012.0,12.0,12.0,15.0,36.0,0.0,5.15579319,-73.8303833008,0.138000006555,0.138000006555,1.0,3.0
53513,2012.0,12.0,12.0,15.0,36.0,0.0,5.15138101578,-73.8011779785,0.0900000042748,0.0900000042748,1.0,3.0
53514,2012.0,12.0,12.0,15.0,36.0,0.0,5.14698696136,-73.7721099854,0.113000005367,0.113000005367,1.0,3.0
53515,2012.0,12.0,12.0,15.0,36.0,0.0,5.14236593246,-73.7415237427,0.12400000589,0.12400000589,1.0,3.0
53516,2012.0,12.0,12.0,15.0,36.0,0.0,5.13784694672,-73.7116241455,0.113000005367,0.113000005367,1.0,3.0
53518,2012.0,12.0,12.0,15.0,36.0,0.0,5.12876272202,-73.6515655518,0.107000005082,0.107000005082,1.0,3.0
53957,2012.0,12.0,12.0,15.0,36.0,1.0,5.15464925766,-74.0109481812,0.223000010592,0.223000010592,1.0,3.0
53960,2012.0,12.0,12.0,15.0,36.0,1.0,5.14127206802,-73.9230728149,0.200000009499,0.200000009499,1.0,3.0
53961,2012.0,12.0,12.0,15.0,36.0,1.0,5.13669061661,-73.8930358887,0.181000008597,0.181000008597,1.0,3.0
53962,2012.0,12.0,12.0,15.0,36.0,1.0,5.13217639923,-73.8634262085,0.138000006555,0.138000006555,1.0,3.0
53963,2012.0,12.0,12.0,15.0,36.0,1.0,5.12776708603,-73.8344573975,0.1200000057,0.1200000057,1.0,3.0
53964,2012.0,12.0,12.0,15.0,36.0,1.0,5.12332344055,-73.8052902222,0.0790000037523,0.0790000037523,1.0,3.0
53965,2012.0,12.0,12.0,15.0,36.0,1.0,5.11883163452,-73.7758331299,0.103000004892,0.103000004892,1.0,3.0
53966,2012.0,12.0,12.0,15.0,36.0,1.0,5.11413812637,-73.7451324463,0.133000006317,0.133000006317,1.0,3.0
53967,2012.0,12.0,12.0,15.0,36.0,1.0,5.10959529877,-73.7153701782,0.127000006032,0.127000006032,1.0,3.0
53968,2012.0,12.0,12.0,15.0,36.0,1.0,5.10505485535,-73.6856307983,0.10000000475,0.10000000475,1.0,3.0
53969,2012.0,12.0,12.0,15.0,36.0,1.0,5.10039615631,-73.655166626,0.109000005177,0.109000005177,1.0,3.0
54408,2012.0,12.0,12.0,15.0,36.0,1.0,5.13032960892,-74.0212249756,0.213000010117,0.213000010117,1.0,3.0
54409,2012.0,12.0,12.0,15.0,36.0,1.0,5.12596607208,-73.9918899536,0.16400000779,0.16400000779,1.0,3.0
