,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
132921,2012.0,3.0,6.0,15.0,42.0,17.0,5.11130428314,-74.3911132812,0.430000020424,0.430000020424,1.0,3.0
133822,2012.0,3.0,6.0,15.0,42.0,18.0,5.0569319725,-74.4341201782,0.566000026884,0.566000026884,1.0,3.0
133823,2012.0,3.0,6.0,15.0,42.0,18.0,5.05160903931,-74.3998718262,0.678000032203,0.678000032203,1.0,3.0
133824,2012.0,3.0,6.0,15.0,42.0,18.0,5.04647874832,-74.3668136597,0.816000038758,0.816000038758,1.0,3.0
134273,2012.0,3.0,6.0,15.0,42.0,18.0,5.03711366653,-74.442741394,0.533000025316,0.533000025316,1.0,3.0
134723,2012.0,3.0,6.0,15.0,42.0,18.0,5.01235151291,-74.4800033569,0.542000025744,0.542000025744,1.0,3.0
134724,2012.0,3.0,6.0,15.0,42.0,18.0,5.00736951828,-74.4473266602,0.494000023464,0.494000023464,1.0,3.0
135174,2012.0,3.0,6.0,15.0,42.0,20.0,4.98265552521,-74.4845046997,0.528000025079,0.528000025079,1.0,3.0
135175,2012.0,3.0,6.0,15.0,42.0,20.0,4.97765254974,-74.4520721436,0.531000025221,0.531000025221,1.0,3.0
135192,2012.0,3.0,6.0,15.0,42.0,20.0,4.88710021973,-73.8676834106,0.163000007742,0.163000007742,1.0,3.0
135193,2012.0,3.0,6.0,15.0,42.0,20.0,4.88151311874,-73.8317565918,0.17200000817,0.17200000817,1.0,3.0
135643,2012.0,3.0,6.0,15.0,42.0,20.0,4.87033224106,-73.8766708374,0.161000007647,0.161000007647,1.0,3.0
135644,2012.0,3.0,6.0,15.0,42.0,20.0,4.86498641968,-73.8411178589,0.167000007932,0.167000007932,1.0,3.0
136093,2012.0,3.0,6.0,15.0,42.0,20.0,4.84499359131,-73.9180984497,0.18800000893,0.18800000893,1.0,3.0
136094,2012.0,3.0,6.0,15.0,42.0,20.0,4.83943939209,-73.8816299438,0.131000006222,0.131000006222,1.0,3.0
136095,2012.0,3.0,6.0,15.0,42.0,20.0,4.83410739899,-73.8466949463,0.199000009452,0.199000009452,1.0,3.0
136544,2012.0,3.0,6.0,15.0,42.0,20.0,4.81410503387,-73.922492981,0.177000008407,0.177000008407,1.0,3.0
136545,2012.0,3.0,6.0,15.0,42.0,20.0,4.80859184265,-73.8868408203,0.114000005415,0.114000005415,1.0,3.0
136996,2012.0,3.0,6.0,15.0,42.0,21.0,4.79168462753,-73.895904541,0.14000000665,0.14000000665,1.0,3.0
137896,2012.0,3.0,6.0,15.0,42.0,21.0,4.74093055725,-73.9773712158,0.271000012872,0.271000012872,1.0,3.0
137897,2012.0,3.0,6.0,15.0,42.0,21.0,4.73534584045,-73.9410476685,0.233000011067,0.233000011067,1.0,3.0
142401,2012.0,3.0,6.0,15.0,42.0,26.0,4.50106143951,-74.2139816284,0.307000014582,0.307000014582,1.0,3.0
142402,2012.0,3.0,6.0,15.0,42.0,26.0,4.49580669403,-74.1796798706,0.279000013252,0.279000013252,1.0,3.0
142852,2012.0,3.0,6.0,15.0,42.0,27.0,4.47078609467,-74.2191162109,0.301000014297,0.301000014297,1.0,3.0
144194,2012.0,3.0,6.0,15.0,42.0,29.0,4.44743824005,-74.5989227295,0.376000017859,0.376000017859,1.0,3.0
144195,2012.0,3.0,6.0,15.0,42.0,29.0,4.44233798981,-74.5657806396,0.513000024366,0.513000024366,1.0,3.0
147353,2012.0,3.0,6.0,15.0,42.0,32.0,4.24925279617,-74.5744781494,0.382000018144,0.382000018144,1.0,3.0
147354,2012.0,3.0,6.0,15.0,42.0,32.0,4.24376630783,-74.5390777588,0.281000013347,0.281000013347,1.0,3.0
