,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
157065,2012.0,7.0,16.0,15.0,17.0,41.0,5.20930099487,-74.430015564,0.163000007742,0.163000007742,1.0,3.0
157066,2012.0,7.0,16.0,15.0,17.0,41.0,5.20409917831,-74.3933792114,0.135000006412,0.135000006412,1.0,3.0
157067,2012.0,7.0,16.0,15.0,17.0,41.0,5.19918346405,-74.3587799072,0.110000005225,0.110000005225,1.0,3.0
157068,2012.0,7.0,16.0,15.0,17.0,41.0,5.1940112114,-74.3223800659,0.167000007932,0.167000007932,1.0,3.0
157516,2012.0,7.0,16.0,15.0,17.0,43.0,5.1789598465,-74.4343109131,0.137000006507,0.137000006507,1.0,3.0
157517,2012.0,7.0,16.0,15.0,17.0,43.0,5.17394971848,-74.3984146118,0.130000006175,0.130000006175,1.0,3.0
157518,2012.0,7.0,16.0,15.0,17.0,43.0,5.16884088516,-74.3617858887,0.141000006697,0.141000006697,1.0,3.0
157519,2012.0,7.0,16.0,15.0,17.0,43.0,5.1640791893,-74.3278045654,0.135000006412,0.135000006412,1.0,3.0
157520,2012.0,7.0,16.0,15.0,17.0,43.0,5.15939044952,-74.2943878174,0.135000006412,0.135000006412,1.0,3.0
157967,2012.0,7.0,16.0,15.0,17.0,43.0,5.16038942337,-74.442527771,0.17200000817,0.17200000817,1.0,3.0
157968,2012.0,7.0,16.0,15.0,17.0,43.0,5.15516757965,-74.406578064,0.14400000684,0.14400000684,1.0,3.0
157969,2012.0,7.0,16.0,15.0,17.0,43.0,5.15016365051,-74.3720703125,0.123000005842,0.123000005842,1.0,3.0
157970,2012.0,7.0,16.0,15.0,17.0,43.0,5.14528226852,-74.3383712769,0.133000006317,0.133000006317,1.0,3.0
157971,2012.0,7.0,16.0,15.0,17.0,43.0,5.14025878906,-74.3037719727,0.13200000627,0.13200000627,1.0,3.0
158418,2012.0,7.0,16.0,15.0,17.0,43.0,5.13010692596,-74.4471893311,0.13200000627,0.13200000627,1.0,3.0
