,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
241465,2012.0,3.0,1.0,15.0,24.0,3.0,4.5303273201,-74.1709365845,0.195000009262,0.195000009262,1.0,3.0
241916,2012.0,3.0,1.0,15.0,24.0,5.0,4.50301504135,-74.1744842529,0.313000014867,0.313000014867,1.0,3.0
244615,2012.0,3.0,1.0,15.0,24.0,6.0,4.37153053284,-74.4098510742,0.746000035433,0.746000035433,1.0,3.0
246416,2012.0,3.0,1.0,15.0,24.0,9.0,4.27645301819,-74.5182952881,0.949000045075,0.949000045075,1.0,3.0
246425,2012.0,3.0,1.0,15.0,24.0,9.0,4.2391371727,-74.2589111328,0.462000021944,0.462000021944,1.0,3.0
246867,2012.0,3.0,1.0,15.0,24.0,9.0,4.25154685974,-74.5279541016,1.06800005073,1.06800005073,1.0,3.0
