,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
258380,2012.0,2.0,17.0,15.0,54.0,20.0,5.20651721954,-73.7131271362,0.0310000014724,0.0310000014724,1.0,3.0
258381,2012.0,2.0,17.0,15.0,54.0,20.0,5.19612884521,-73.6485824585,0.0420000019949,0.0420000019949,1.0,3.0
258832,2012.0,2.0,17.0,15.0,54.0,21.0,5.20079946518,-73.6553573608,-0.00700000033248,-0.00700000033248,1.0,3.0
259282,2012.0,2.0,17.0,15.0,54.0,21.0,5.17086791992,-73.7250518799,0.0,0.0,1.0,3.0
259283,2012.0,2.0,17.0,15.0,54.0,21.0,5.16061210632,-73.6593475342,-0.00500000023749,-0.00500000023749,1.0,3.0
259284,2012.0,2.0,17.0,15.0,54.0,21.0,5.15156602859,-73.6016159058,0.0270000012824,0.0270000012824,1.0,3.0
259732,2012.0,2.0,17.0,15.0,54.0,21.0,5.14138793945,-73.7948989868,0.0170000008075,0.0170000008075,1.0,3.0
259733,2012.0,2.0,17.0,15.0,54.0,21.0,5.13104438782,-73.7300567627,0.0190000009025,0.0190000009025,1.0,3.0
259734,2012.0,2.0,17.0,15.0,54.0,21.0,5.12097501755,-73.6669769287,0.0200000009499,0.0200000009499,1.0,3.0
259735,2012.0,2.0,17.0,15.0,54.0,21.0,5.11062097549,-73.6021575928,0.0210000009974,0.0210000009974,1.0,3.0
260185,2012.0,2.0,17.0,15.0,54.0,23.0,5.08086872101,-73.671661377,0.0480000022799,0.0480000022799,1.0,3.0
260186,2012.0,2.0,17.0,15.0,54.0,23.0,5.06916570663,-73.6000289917,0.0570000027074,0.0570000027074,1.0,3.0
260623,2012.0,2.0,17.0,15.0,54.0,23.0,5.2013759613,-74.4279556274,0.495000023511,0.495000023511,1.0,3.0
260637,2012.0,2.0,17.0,15.0,54.0,23.0,5.07417583466,-73.6051940918,0.0950000045123,0.0950000045123,1.0,3.0
261072,2012.0,2.0,17.0,15.0,54.0,23.0,5.18112468719,-74.54347229,0.430000020424,0.430000020424,1.0,3.0
262439,2012.0,2.0,17.0,15.0,54.0,24.0,4.98055887222,-73.7677001953,0.0110000005225,0.0110000005225,1.0,3.0
262890,2012.0,2.0,17.0,15.0,54.0,24.0,4.94085454941,-73.7734298706,0.01200000057,0.01200000057,1.0,3.0
262891,2012.0,2.0,17.0,15.0,54.0,24.0,4.93117237091,-73.7130661011,0.0230000010924,0.0230000010924,1.0,3.0
263329,2012.0,2.0,17.0,15.0,54.0,26.0,5.04917907715,-74.4659729004,0.569000027026,0.569000027026,1.0,3.0
263341,2012.0,2.0,17.0,15.0,54.0,26.0,4.9445438385,-73.7779693604,0.0280000013299,0.0280000013299,1.0,3.0
263342,2012.0,2.0,17.0,15.0,54.0,26.0,4.935546875,-73.7190551758,0.0500000023749,0.0500000023749,1.0,3.0
263343,2012.0,2.0,17.0,15.0,54.0,26.0,4.92521333694,-73.6510543823,0.0400000018999,0.0400000018999,1.0,3.0
263791,2012.0,2.0,17.0,15.0,54.0,26.0,4.91430282593,-73.8445129395,0.0820000038948,0.0820000038948,1.0,3.0
263792,2012.0,2.0,17.0,15.0,54.0,26.0,4.90502977371,-73.7849807739,0.0640000030398,0.0640000030398,1.0,3.0
263793,2012.0,2.0,17.0,15.0,54.0,26.0,4.895175457,-73.7216720581,0.0660000031348,0.0660000031348,1.0,3.0
263794,2012.0,2.0,17.0,15.0,54.0,26.0,4.88422107697,-73.6511993408,0.0700000033248,0.0700000033248,1.0,3.0
264244,2012.0,2.0,17.0,15.0,54.0,26.0,4.85535240173,-73.7280273438,0.0660000031348,0.0660000031348,1.0,3.0
264245,2012.0,2.0,17.0,15.0,54.0,26.0,4.84314537048,-73.6512908936,0.0680000032298,0.0680000032298,1.0,3.0
264695,2012.0,2.0,17.0,15.0,54.0,27.0,4.81440114975,-73.7275238037,0.0640000030398,0.0640000030398,1.0,3.0
264696,2012.0,2.0,17.0,15.0,54.0,27.0,4.80352592468,-73.6606750488,0.0830000039423,0.0830000039423,1.0,3.0
265146,2012.0,2.0,17.0,15.0,54.0,27.0,4.81934642792,-73.7359237671,0.0760000036098,0.0760000036098,1.0,3.0
265147,2012.0,2.0,17.0,15.0,54.0,27.0,4.80853319168,-73.6657333374,0.0610000028973,0.0610000028973,1.0,3.0
266951,2012.0,2.0,17.0,15.0,54.0,29.0,4.69454145432,-73.6981582642,0.10400000494,0.10400000494,1.0,3.0
267398,2012.0,2.0,17.0,15.0,54.0,29.0,4.69474458694,-73.9564208984,0.0840000039898,0.0840000039898,1.0,3.0
267399,2012.0,2.0,17.0,15.0,54.0,29.0,4.68526506424,-73.8970413208,0.105000004987,0.105000004987,1.0,3.0
267403,2012.0,2.0,17.0,15.0,54.0,29.0,4.64291954041,-73.6322250366,0.130000006175,0.130000006175,1.0,3.0
267849,2012.0,2.0,17.0,15.0,54.0,30.0,4.69770383835,-73.9626235962,0.0550000026124,0.0550000026124,1.0,3.0
267850,2012.0,2.0,17.0,15.0,54.0,30.0,4.68865394592,-73.9030227661,0.0800000037998,0.0800000037998,1.0,3.0
267854,2012.0,2.0,17.0,15.0,54.0,30.0,4.64853572845,-73.6382598877,0.10000000475,0.10000000475,1.0,3.0
268300,2012.0,2.0,17.0,15.0,54.0,30.0,4.65871763229,-73.9703369141,0.0360000017099,0.0360000017099,1.0,3.0
268301,2012.0,2.0,17.0,15.0,54.0,30.0,4.64818096161,-73.9022064209,0.0630000029923,0.0630000029923,1.0,3.0
268751,2012.0,2.0,17.0,15.0,54.0,30.0,4.61965322495,-73.9774246216,0.0490000023274,0.0490000023274,1.0,3.0
