,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
255752,2012.0,1.0,17.0,14.0,59.0,17.0,5.04741764069,-73.8538742065,0.175000008312,0.175000008312,1.0,3.0
257106,2012.0,1.0,17.0,14.0,59.0,19.0,4.96216773987,-73.7965621948,0.17200000817,0.17200000817,1.0,3.0
258007,2012.0,1.0,17.0,14.0,59.0,19.0,4.88946485519,-73.8807373047,0.138000006555,0.138000006555,1.0,3.0
258461,2012.0,1.0,17.0,14.0,59.0,20.0,4.86867427826,-73.6832885742,0.190000009025,0.190000009025,1.0,3.0
258909,2012.0,1.0,17.0,14.0,59.0,20.0,4.85591888428,-73.8909225464,0.181000008597,0.181000008597,1.0,3.0
258912,2012.0,1.0,17.0,14.0,59.0,20.0,4.8283700943,-73.6924133301,0.171000008122,0.171000008122,1.0,3.0
259362,2012.0,1.0,17.0,14.0,59.0,20.0,4.79576301575,-73.7585754395,0.169000008027,0.169000008027,1.0,3.0
259364,2012.0,1.0,17.0,14.0,59.0,20.0,4.77876377106,-73.6332244873,0.177000008407,0.177000008407,1.0,3.0
260712,2012.0,1.0,17.0,14.0,59.0,22.0,4.74879360199,-73.9807739258,0.198000009404,0.198000009404,1.0,3.0
264322,2012.0,1.0,17.0,14.0,59.0,26.0,4.49914932251,-73.900062561,0.186000008835,0.186000008835,1.0,3.0
264773,2012.0,1.0,17.0,14.0,59.0,26.0,4.50680303574,-73.9048843384,0.218000010354,0.218000010354,1.0,3.0
265224,2012.0,1.0,17.0,14.0,59.0,26.0,4.46542024612,-73.9100799561,0.215000010212,0.215000010212,1.0,3.0
265673,2012.0,1.0,17.0,14.0,59.0,28.0,4.44146871567,-74.045501709,0.13600000646,0.13600000646,1.0,3.0
265674,2012.0,1.0,17.0,14.0,59.0,28.0,4.43269109726,-73.9798812866,0.175000008312,0.175000008312,1.0,3.0
267028,2012.0,1.0,17.0,14.0,59.0,28.0,4.34851789474,-73.9285354614,0.211000010022,0.211000010022,1.0,3.0
268386,2012.0,1.0,17.0,14.0,59.0,29.0,4.23012781143,-73.6272201538,0.237000011257,0.237000011257,1.0,3.0
