,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
4735,2012.0,3.0,8.0,15.0,30.0,12.0,4.54277181625,-74.4581069946,0.635000030161,0.635000030161,1.0,3.0
5186,2012.0,3.0,8.0,15.0,30.0,12.0,4.51599740982,-74.4619522095,0.663000031491,0.663000031491,1.0,3.0
5633,2012.0,3.0,8.0,15.0,30.0,12.0,4.50498056412,-74.572593689,0.455000021611,0.455000021611,1.0,3.0
5634,2012.0,3.0,8.0,15.0,30.0,12.0,4.50103712082,-74.5458908081,0.531000025221,0.531000025221,1.0,3.0
5636,2012.0,3.0,8.0,15.0,30.0,12.0,4.49315071106,-74.4924850464,0.575000027311,0.575000027311,1.0,3.0
6085,2012.0,3.0,8.0,15.0,30.0,13.0,4.47417211533,-74.5557632446,0.389000018477,0.389000018477,1.0,3.0
6086,2012.0,3.0,8.0,15.0,30.0,13.0,4.47023487091,-74.529083252,0.493000023416,0.493000023416,1.0,3.0
6087,2012.0,3.0,8.0,15.0,30.0,13.0,4.46627569199,-74.5023803711,0.483000022941,0.483000022941,1.0,3.0
6088,2012.0,3.0,8.0,15.0,30.0,13.0,4.46230554581,-74.475692749,0.477000022656,0.477000022656,1.0,3.0
6535,2012.0,3.0,8.0,15.0,30.0,13.0,4.45132255554,-74.5863342285,0.371000017622,0.371000017622,1.0,3.0
6536,2012.0,3.0,8.0,15.0,30.0,13.0,4.4473733902,-74.5596237183,0.388000018429,0.388000018429,1.0,3.0
6986,2012.0,3.0,8.0,15.0,30.0,13.0,4.42450284958,-74.5901489258,0.255000012112,0.255000012112,1.0,3.0
7437,2012.0,3.0,8.0,15.0,30.0,15.0,4.39769649506,-74.5939483643,0.280000013299,0.280000013299,1.0,3.0
7438,2012.0,3.0,8.0,15.0,30.0,15.0,4.39375162125,-74.5672836304,0.249000011827,0.249000011827,1.0,3.0
7444,2012.0,3.0,8.0,15.0,30.0,15.0,4.37012290955,-74.4072265625,0.444000021089,0.444000021089,1.0,3.0
7889,2012.0,3.0,8.0,15.0,30.0,15.0,4.3670539856,-74.5775146484,0.292000013869,0.292000013869,1.0,3.0
7891,2012.0,3.0,8.0,15.0,30.0,15.0,4.35915470123,-74.5241470337,0.309000014677,0.309000014677,1.0,3.0
7894,2012.0,3.0,8.0,15.0,30.0,15.0,4.34731674194,-74.4441833496,0.386000018334,0.386000018334,1.0,3.0
7895,2012.0,3.0,8.0,15.0,30.0,15.0,4.34337949753,-74.4175109863,0.490000023274,0.490000023274,1.0,3.0
8340,2012.0,3.0,8.0,15.0,30.0,15.0,4.34027147293,-74.581413269,0.275000013062,0.275000013062,1.0,3.0
8341,2012.0,3.0,8.0,15.0,30.0,15.0,4.33632230759,-74.5546951294,0.284000013489,0.284000013489,1.0,3.0
8342,2012.0,3.0,8.0,15.0,30.0,15.0,4.33237218857,-74.5279769897,0.290000013774,0.290000013774,1.0,3.0
8345,2012.0,3.0,8.0,15.0,30.0,15.0,4.32054424286,-74.4479904175,0.391000018572,0.391000018572,1.0,3.0
8791,2012.0,3.0,8.0,15.0,30.0,16.0,4.31345844269,-74.5852508545,0.326000015484,0.326000015484,1.0,3.0
8792,2012.0,3.0,8.0,15.0,30.0,16.0,4.30952692032,-74.5585098267,0.286000013584,0.286000013584,1.0,3.0
8795,2012.0,3.0,8.0,15.0,30.0,16.0,4.29769325256,-74.4784927368,0.306000014534,0.306000014534,1.0,3.0
9242,2012.0,3.0,8.0,15.0,30.0,16.0,4.28659534454,-74.5951309204,0.390000018524,0.390000018524,1.0,3.0
9243,2012.0,3.0,8.0,15.0,30.0,16.0,4.28262901306,-74.5684127808,0.311000014772,0.311000014772,1.0,3.0
9244,2012.0,3.0,8.0,15.0,30.0,16.0,4.27868747711,-74.5417404175,0.266000012634,0.266000012634,1.0,3.0
9246,2012.0,3.0,8.0,15.0,30.0,16.0,4.27078676224,-74.4883880615,0.454000021564,0.454000021564,1.0,3.0
9247,2012.0,3.0,8.0,15.0,30.0,16.0,4.26683568954,-74.461730957,0.464000022039,0.464000022039,1.0,3.0
9693,2012.0,3.0,8.0,15.0,30.0,16.0,4.25978946686,-74.598991394,0.315000014962,0.315000014962,1.0,3.0
