,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Optical_Depth_Land_And_Ocean,Image_Optical_Depth_Land_And_Ocean,Land_sea_Flag,Land_Ocean_Quality_Flag
187633,2012.0,1.0,10.0,14.0,53.0,12.0,5.16765832901,-73.7570114136,0.0940000044648,0.0940000044648,1.0,3.0
188084,2012.0,1.0,10.0,14.0,53.0,12.0,5.18818759918,-73.7634506226,0.103000004892,0.103000004892,1.0,3.0
188535,2012.0,1.0,10.0,14.0,53.0,12.0,5.14127826691,-73.7670516968,0.0800000037998,0.0800000037998,1.0,3.0
188536,2012.0,1.0,10.0,14.0,53.0,12.0,5.1298828125,-73.6818008423,0.0960000045598,0.0960000045598,1.0,3.0
188988,2012.0,1.0,10.0,14.0,53.0,13.0,5.07332706451,-73.6088562012,0.0890000042273,0.0890000042273,1.0,3.0
189437,2012.0,1.0,10.0,14.0,53.0,13.0,5.11527109146,-73.7796325684,0.0800000037998,0.0800000037998,1.0,3.0
189439,2012.0,1.0,10.0,14.0,53.0,13.0,5.09145975113,-73.6081237793,0.107000005082,0.107000005082,1.0,3.0
189886,2012.0,1.0,10.0,14.0,53.0,13.0,5.0938000679,-73.9718399048,0.12800000608,0.12800000608,1.0,3.0
189890,2012.0,1.0,10.0,14.0,53.0,13.0,5.04573249817,-73.6158828735,0.0790000037523,0.0790000037523,1.0,3.0
192595,2012.0,1.0,10.0,14.0,53.0,16.0,4.91011095047,-73.7259368896,0.0970000046073,0.0970000046073,1.0,3.0
193044,2012.0,1.0,10.0,14.0,53.0,16.0,4.88844060898,-73.9149627686,0.115000005462,0.115000005462,1.0,3.0
193046,2012.0,1.0,10.0,14.0,53.0,16.0,4.86387443542,-73.7320251465,0.0860000040848,0.0860000040848,1.0,3.0
193047,2012.0,1.0,10.0,14.0,53.0,16.0,4.85380983353,-73.6572265625,0.0690000032773,0.0690000032773,1.0,3.0
193493,2012.0,1.0,10.0,14.0,53.0,18.0,4.86663866043,-74.1140136719,0.110000005225,0.110000005225,1.0,3.0
193495,2012.0,1.0,10.0,14.0,53.0,18.0,4.84185123444,-73.9236297607,0.12400000589,0.12400000589,1.0,3.0
193496,2012.0,1.0,10.0,14.0,53.0,18.0,4.8287987709,-73.8234558105,0.0960000045598,0.0960000045598,1.0,3.0
193497,2012.0,1.0,10.0,14.0,53.0,18.0,4.81833839417,-73.7435531616,0.0810000038473,0.0810000038473,1.0,3.0
193498,2012.0,1.0,10.0,14.0,53.0,18.0,4.80771112442,-73.6624145508,0.0830000039423,0.0830000039423,1.0,3.0
193946,2012.0,1.0,10.0,14.0,53.0,18.0,4.86293172836,-73.9267425537,0.133000006317,0.133000006317,1.0,3.0
193947,2012.0,1.0,10.0,14.0,53.0,18.0,4.84957885742,-73.8310470581,0.0830000039423,0.0830000039423,1.0,3.0
193948,2012.0,1.0,10.0,14.0,53.0,18.0,4.83742809296,-73.7439575195,0.0900000042748,0.0900000042748,1.0,3.0
193949,2012.0,1.0,10.0,14.0,53.0,18.0,4.82705163956,-73.6694564819,0.0860000040848,0.0860000040848,1.0,3.0
194395,2012.0,1.0,10.0,14.0,53.0,18.0,4.84186553955,-74.1237411499,0.138000006555,0.138000006555,1.0,3.0
194397,2012.0,1.0,10.0,14.0,53.0,18.0,4.81623840332,-73.9345855713,0.14000000665,0.14000000665,1.0,3.0
194399,2012.0,1.0,10.0,14.0,53.0,18.0,4.79136610031,-73.7513961792,0.0950000045123,0.0950000045123,1.0,3.0
194400,2012.0,1.0,10.0,14.0,53.0,18.0,4.77995729446,-73.6674957275,0.105000004987,0.105000004987,1.0,3.0
194845,2012.0,1.0,10.0,14.0,53.0,18.0,4.80701875687,-74.2272415161,0.17200000817,0.17200000817,1.0,3.0
194846,2012.0,1.0,10.0,14.0,53.0,18.0,4.79420900345,-74.1297988892,0.16800000798,0.16800000798,1.0,3.0
195747,2012.0,1.0,10.0,14.0,53.0,19.0,4.78254032135,-74.2366333008,0.19600000931,0.19600000931,1.0,3.0
195752,2012.0,1.0,10.0,14.0,53.0,19.0,4.71713399887,-73.759437561,0.0940000044648,0.0940000044648,1.0,3.0
196203,2012.0,1.0,10.0,14.0,53.0,19.0,4.67052459717,-73.7625350952,0.0700000033248,0.0700000033248,1.0,3.0
196204,2012.0,1.0,10.0,14.0,53.0,19.0,4.66028928757,-73.686088562,0.0620000029448,0.0620000029448,1.0,3.0
196205,2012.0,1.0,10.0,14.0,53.0,19.0,4.64907693863,-73.6023788452,0.11200000532,0.11200000532,1.0,3.0
196654,2012.0,1.0,10.0,14.0,53.0,21.0,4.62423038483,-73.767829895,0.0740000035148,0.0740000035148,1.0,3.0
196655,2012.0,1.0,10.0,14.0,53.0,21.0,4.6138048172,-73.6878433228,0.10800000513,0.10800000513,1.0,3.0
196656,2012.0,1.0,10.0,14.0,53.0,21.0,4.60346603394,-73.6086044312,0.0930000044173,0.0930000044173,1.0,3.0
197103,2012.0,1.0,10.0,14.0,53.0,21.0,4.66988182068,-73.96144104,0.127000006032,0.127000006032,1.0,3.0
197104,2012.0,1.0,10.0,14.0,53.0,21.0,4.65803718567,-73.8759613037,0.102000004845,0.102000004845,1.0,3.0
197107,2012.0,1.0,10.0,14.0,53.0,21.0,4.62163639069,-73.6139068604,0.115000005462,0.115000005462,1.0,3.0
197554,2012.0,1.0,10.0,14.0,53.0,21.0,4.62308216095,-73.9683837891,0.0770000036573,0.0770000036573,1.0,3.0
197556,2012.0,1.0,10.0,14.0,53.0,21.0,4.59719133377,-73.7765960693,0.0780000037048,0.0780000037048,1.0,3.0
198456,2012.0,1.0,10.0,14.0,53.0,22.0,4.5967669487,-73.9750137329,0.106000005035,0.106000005035,1.0,3.0
