,code,dist,distc,prob,lmean,dmean,hmean,bmean,alt,name,muni,qind,clno
0,24030670.0,0.0,12.0,202.0,88.0,11.0,0.0,0.0,3240.0,Sta Rosita,Sativanorte,5.6,3
1,24030650.0,15.0,15.0,202.0,88.0,10.0,0.0,0.0,2833.0,Tutasa,Tutaza,5.6,3
2,24030570.0,17.0,8.0,202.0,61.0,7.0,0.0,0.0,2328.0,Aposentos,Socota,5.6,3
3,24030580.0,20.0,17.0,67.0,77.0,8.0,0.0,0.0,2962.0,Jerico,Jerico,3.9,3
4,24030690.0,21.0,9.0,101.0,74.0,11.0,0.0,0.0,3052.0,Curital,Socha,4.5,3
5,24030160.0,25.0,17.0,202.0,60.0,10.0,0.0,0.0,2486.0,Tasco,Tasco,5.6,3
