CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
24010870,PM,Palermo,Paipa,Boyaca,2200,"73°11'46.3""W","5°53'58.3""N",14,15,20,21,20,14,12,12,13,21,21,16,198
24035170,AM,Tunguavita,Paipa,Boyaca,2470,"73°6'58.9""W","5°44'45.3""N",7,10,14,19,20,17,18,17,16,20,17,11,187
35195050,CO,Corinto,Pajarito,Boyaca,1550,"72°43'2.0""W","5°24'26.2""N",9,10,15,22,25,26,27,27,25,26,22,13,248
35190050,PM,Pajarito,Pajarito,Boyaca,842,"72°42'7.0""W","5°17'0.5""N",5,6,11,20,24,25,26,26,21,21,16,7,207
23125090,ME,Pauna,Pauna,Boyaca,1225,"73°58'51.7""W","5°38'58.1""N",13,15,21,22,21,15,14,13,17,24,23,18,216
23120120,PM,Sta Rita,Pauna,Boyaca,2800,"73°55'0.0""W","5°36'0.0""N",8,10,12,16,15,9,8,8,10,16,16,11,138
24030120,PG,Pesca,Pesca,Boyaca,2678,"73°4'35.3""W","5°31'25.8""N",4,6,9,15,18,16,16,16,15,17,14,7,152
23115010,CO,Pto Boyaca,Puerto Boyaca,Boyaca,350,"74°34'0.0""W","5°58'42.0""N",8,10,14,19,20,17,16,16,18,20,16,11,185
23110030,PM,Pto Nino,Puerto Boyaca,Boyaca,150,"74°35'19.0""W","5°56'15.0""N",4,7,10,13,14,10,10,10,13,13,10,7,119
23110040,PM,Trique El,Puerto Boyaca,Boyaca,150,"74°34'0.0""W","5°52'47.0""N",6,7,10,15,14,11,10,10,14,15,13,8,133
23125140,CO,Apto Furatena,Quipama,Boyaca,1250,"74°10'56.7""W","5°31'15.0""N",17,17,22,23,25,21,19,18,22,24,22,19,247
35070010,PG,Ramiriqui,Ramiriqui,Boyaca,2360,"73°19'57.3""W","5°23'57.6""N",7,10,14,20,24,25,27,25,20,21,18,10,219
35075030,CO,Villa Luisa,Ramiriqui,Boyaca,2200,"73°20'57.9""W","5°25'20.0""N",6,9,13,19,23,24,26,24,19,20,17,10,209
24010180,PM,Raquira,Raquira,Boyaca,2290,"73°37'52.9""W","5°32'19.6""N",5,7,11,12,11,5,5,5,7,13,12,8,99
24010510,PM,Zarzal El,Raquira,Boyaca,2900,"73°40'0.0""W","5°28'0.0""N",10,12,15,17,19,16,16,14,14,16,18,12,180
35085020,CO,Rondon,Rondon,Boyaca,2120,"73°12'13.0""W","5°21'30.3""N",10,13,15,22,25,26,27,26,22,21,22,15,244
24010700,PM,Saboya La Granja,Saboya,Boyaca,2550,"73°45'32.4""W","5°41'46.4""N",6,9,12,17,15,8,7,8,11,17,15,8,133
24010800,PM,Minas Las,Samaca,Boyaca,2800,"73°32'0.0""W","5°29'0.0""N",4,7,11,12,15,15,17,15,11,13,12,7,140
35070310,PG,Teatinos,Samaca,Boyaca,3250,"73°22'23.4""W","5°25'22.2""N",10,11,16,21,26,27,28,26,22,22,21,14,245
24015220,CP,Villa Carmen,Samaca,Boyaca,2600,"73°29'44.8""W","5°30'42.1""N",6,8,12,14,16,15,16,15,12,16,14,9,152
35080070,PM,San Luis de Gaceno,San Luis de Gaceno,Boyaca,400,"73°10'12.3""W","4°49'15.9""N",5,6,11,20,25,25,26,24,20,19,16,9,205
24030830,PM,Chapeton El,San Mateo,Boyaca,1100,"72°37'0.0""W","6°27'0.0""N",1,3,5,12,13,10,7,7,11,13,8,3,95
23120250,PM,Borbur 2,San Pablo de Borbur,Boyaca,681,"74°4'7.4""W","5°38'58.7""N",9,11,15,19,20,15,14,15,17,20,18,12,185
35080140,PG,Cachipay,Santa Maria,Boyaca,850,"73°15'0.0""W","4°53'0.0""N",8,11,14,21,27,27,28,27,23,24,21,15,244
35070170,PM,Nazareth,Santa Maria,Boyaca,400,"73°12'0.0""W","4°44'0.0""N",4,7,9,18,24,25,25,22,18,19,16,11,199
35080080,PM,Piedra Campana,Santa Maria,Boyaca,450,"73°14'2.7""W","4°51'37.4""N",6,8,11,20,26,26,26,23,20,20,17,11,214
35070450,PM,Sitio Presa,Santa Maria,Boyaca,1210,"73°18'0.0""W","4°54'0.0""N",9,12,14,22,26,27,28,26,22,22,19,14,240
35070180,PG,Sta Maria,Santa Maria,Boyaca,850,"73°15'24.3""W","4°51'38.8""N",9,10,15,23,28,28,28,27,23,23,21,16,253
24031040,PM,Creciente La,Santa Rosa de Viterbo,Boyaca,2500,"72°59'0.0""W","5°49'0.0""N",5,7,10,12,12,7,9,7,9,13,11,6,110
24030400,PM,Sta Rosa D Viterbo,Santa Rosa de Viterbo,Boyaca,2690,"72°59'8.8""W","5°52'7.4""N",7,9,14,17,17,13,14,13,13,18,15,10,160
24015090,CO,Inst Agr Sta Sofia,Santa Sofia,Boyaca,2300,"73°36'8.2""W","5°42'38.4""N",9,13,17,19,19,14,13,12,15,20,18,13,180
24010460,PM,Sta Sofia,Santa Sofia,Boyaca,2370,"73°36'0.0""W","5°43'0.0""N",5,9,10,13,12,8,6,6,9,13,14,7,114
24010690,PG,Tres Esquinas,Santa Sofia,Boyaca,2600,"73°38'0.0""W","5°43'0.0""N",9,12,17,17,17,13,12,12,14,18,17,11,168
24010110,PM,Comoda La,Santana,Boyaca,1242,"73°28'9.0""W","6°4'37.0""N",8,10,14,19,21,18,17,17,18,20,16,11,189
24035320,CO,Sativanorte,Sativanorte,Boyaca,2594,"72°42'17.0""W","6°7'59.4""N",7,9,13,18,18,13,14,14,14,18,16,10,163
24030670,PM,Sta Rosita,Sativanorte,Boyaca,3240,"72°46'15.6""W","6°8'22.7""N",5,8,12,17,15,9,11,10,12,15,14,7,135
24030140,PM,Siachoque,Siachoque,Boyaca,2720,"73°15'1.0""W","5°30'26.4""N",4,6,10,15,19,18,17,15,14,17,17,8,160
24030690,PM,Curital,Socha,Boyaca,3052,"72°38'38.6""W","5°59'18.9""N",5,6,10,13,15,12,15,14,12,14,12,7,135
24030570,PM,Aposentos,Socota,Boyaca,2328,"72°38'7.2""W","6°3'43.5""N",4,4,7,11,11,7,6,7,8,12,11,6,92
35235010,CO,Cardon El,Socota,Boyaca,3590,"72°31'45.4""W","6°0'42.0""N",9,13,18,24,27,28,29,30,28,27,22,15,270
24035340,CP,Apto A Lleras C,Sogamoso,Boyaca,2500,"72°58'4.5""W","5°40'37.0""N",5,6,11,16,17,14,16,14,14,17,14,8,154
35190010,PG,Cintas Las,Sogamoso,Boyaca,3400,"72°52'10.3""W","5°36'51.8""N",6,9,15,20,25,26,28,27,23,22,18,11,229
24030760,PM,Crucero El Villita,Sogamoso,Boyaca,3225,"72°55'0.0""W","5°38'0.0""N",3,5,9,12,15,13,17,15,12,14,11,5,132
24030940,PG,Sena,Sogamoso,Boyaca,2500,"72°54'28.4""W","5°45'21.8""N",6,7,12,16,17,13,14,13,14,16,13,8,150
24035140,ME,Venecia Hda,Sogamoso,Boyaca,2500,"72°58'0.0""W","5°41'0.0""N",3,6,10,12,15,10,12,10,12,13,11,6,120
35070100,PM,Somondoco,Somondoco,Boyaca,1600,"73°25'58.9""W","4°58'58.8""N",2,4,6,10,14,14,16,12,9,9,7,3,107
24030420,PM,Pila La Fca,Soraca,Boyaca,2873,"73°18'38.6""W","5°31'8.1""N",3,4,5,10,12,12,12,9,6,9,10,5,97
24030380,PM,Sotaquira,Sotaquira,Boyaca,2860,"73°14'5.0""W","5°45'5.7""N",6,9,14,18,18,15,14,14,13,17,16,9,164
24030240,PM,Susacon,Susacon,Boyaca,2550,"72°41'21.6""W","6°13'54.3""N",5,7,11,15,13,8,7,8,11,16,13,8,122
24010290,PM,Sutamarchan,Sutamarchan,Boyaca,2090,"73°37'0.0""W","5°37'0.0""N",6,7,10,10,10,5,5,5,6,12,10,6,91
35075020,CP,Sutatenza,Sutatenza,Boyaca,1930,"73°26'57.0""W","5°1'20.2""N",6,8,13,18,23,25,25,23,18,17,15,9,201
24030160,PM,Tasco,Tasco,Boyaca,2486,"72°47'0.5""W","5°54'27.8""N",5,5,10,13,14,10,10,10,10,13,13,7,120
35070550,PG,Valle Grande,Tenza,Boyaca,1830,"73°25'36.9""W","5°3'23.8""N",5,6,10,15,21,23,23,21,15,15,13,7,174
35070040,PM,Tibana,Tibana,Boyaca,2115,"73°23'45.4""W","5°18'55.0""N",5,8,12,18,23,24,26,25,20,20,17,9,207
24030410,PM,Tibasosa,Tibasosa,Boyaca,2500,"73°0'17.7""W","5°44'37.8""N",4,4,7,10,12,7,7,6,8,12,10,5,92
24030800,PM,Casa Amarilla,Toca,Boyaca,3200,"73°9'48.6""W","5°32'1.7""N",3,6,8,12,14,13,14,13,12,14,13,6,129
24035040,CO,Copa La,Toca,Boyaca,2700,"73°12'28.6""W","5°34'46.0""N",7,8,12,16,19,18,17,16,15,17,16,11,172
24030770,PM,Garrocho El,Toca,Boyaca,2836,"73°7'34.7""W","5°37'24.5""N",4,4,9,11,12,8,8,7,8,11,12,6,100
24030780,PM,Hotel El,Toca,Boyaca,2690,"73°13'0.0""W","5°36'0.0""N",3,4,7,10,11,10,9,7,6,10,9,4,89
24035300,ME,San Cristobal,Toca,Boyaca,2700,"73°11'15.8""W","5°35'48.9""N",5,6,11,15,17,15,14,13,14,16,14,8,150
24030550,PM,San Pedro,Toca,Boyaca,2675,"73°12'0.0""W","5°34'0.0""N",3,4,8,12,12,10,9,8,8,11,10,4,99
24035130,CP,U P T C,Tunja,Boyaca,2690,"73°21'19.0""W","5°33'12.8""N",5,8,12,17,19,19,19,18,16,18,16,9,177
35070030,PM,Turmeque,Turmeque,Boyaca,2400,"73°19'46.4""W","5°19'4.1""N",7,7,11,16,24,26,28,28,23,22,20,11,225
24030820,PG,Azulejos Los,Tuta,Boyaca,2780,"73°12'3.6""W","5°39'4.9""N",7,9,14,18,19,16,16,15,16,19,16,11,175
24030530,PM,San Antonio,Tuta,Boyaca,2580,"73°14'0.4""W","5°41'5.5""N",5,6,10,14,14,11,10,10,11,14,12,7,124
24030860,PM,Capilla La,Tutaza,Boyaca,2800,"72°52'0.0""W","6°6'2.6""N",8,10,14,19,18,13,14,14,15,19,17,11,172
24030650,PM,Tutasa,Tutaza,Boyaca,2833,"72°51'20.2""W","6°2'1.0""N",5,7,11,16,13,9,10,10,11,16,14,7,130
35070050,PM,Umbita,Umbita,Boyaca,2300,"73°26'40.4""W","5°13'8.8""N",5,8,11,18,23,24,25,23,20,19,16,9,200
35070020,PM,Ventaquemada,Ventaquemada,Boyaca,2630,"73°31'11.6""W","5°22'1.8""N",5,6,10,15,19,21,23,21,15,15,13,8,171
24010410,PM,Emporio El Hda,Villa de Leyva,Boyaca,2120,"73°32'38.6""W","5°36'5.8""N",4,6,9,10,9,5,4,3,5,12,11,6,84
24015300,CP,Villa de Leiva,Villa de Leyva,Boyaca,2215,"73°32'38.2""W","5°39'21.0""N",9,11,14,16,15,10,10,9,11,17,17,12,150
35080010,PM,Zetaquira,Zetaquira,Boyaca,1720,"73°10'9.4""W","5°16'58.7""N",7,8,11,19,24,26,26,24,18,19,17,11,210
26180190,PM,Aguadas,Aguadas,Caldas,2071,"75°27'4.3""W","5°36'0.1""N",8,9,14,18,20,15,13,12,18,20,17,12,175
26160160,PM,Maria La,Aguadas,Caldas,704,"75°34'39.0""W","5°35'15.0""N",8,8,11,15,17,13,11,12,14,17,16,11,152
26185010,CO,Pelada La,Aguadas,Caldas,2180,"75°20'41.2""W","5°34'43.5""N",13,14,18,21,21,19,16,15,19,21,19,15,212
26180220,PM,Pintada La,Aguadas,Caldas,585,"75°35'54.5""W","5°44'1.0""N",7,8,10,14,16,12,11,12,16,17,16,12,151
26145020,CO,Bellavista,Anserma,Caldas,1932,"75°48'0.0""W","5°16'33.3""N",13,12,17,21,21,16,14,14,18,21,20,15,202
26140170,PM,Sub Anserma,Anserma,Caldas,1660,"75°47'0.0""W","5°14'0.0""N",9,10,13,17,18,13,12,12,16,18,17,12,166
26160110,PM,Sub Aranzazu,Aranzazu,Caldas,1870,"75°30'0.0""W","5°16'0.0""N",13,13,17,22,22,15,12,14,19,23,20,15,204
23040030,PM,Idema-Dorada,La Dorada,Caldas,270,"74°40'35.0""W","5°28'45.0""N",5,5,9,12,12,7,7,7,10,15,13,8,109
26155110,SP,Apto La Nubia,Manizales,Caldas,2058,"75°28'11.8""W","5°1'47.1""N",14,15,20,23,24,20,18,17,21,24,21,17,232
26150160,PM,Esperanza La,Manizales,Caldas,3280,"75°21'22.0""W","5°1'5.4""N",10,11,16,20,22,17,15,13,17,21,19,13,194
26150080,PM,Montevideo,Manizales,Caldas,1370,"75°34'0.0""W","5°0'0.0""N",11,11,15,17,17,12,12,13,15,18,16,11,169
26150250,PM,San Cancio Planta,Manizales,Caldas,1850,"75°30'0.0""W","5°3'0.0""N",10,10,14,17,17,13,10,11,16,20,18,12,167
26150030,PM,Sub Alta Suiza,Manizales,Caldas,2055,"75°29'0.0""W","5°4'0.0""N",10,11,15,18,18,12,11,12,16,20,17,13,174
26150050,PM,Sub Chipre,Manizales,Caldas,2170,"75°32'0.0""W","5°4'0.0""N",12,11,15,19,19,14,12,13,17,21,18,13,185
26150070,PM,Sub La Uribe,Manizales,Caldas,1850,"75°32'0.0""W","5°3'0.0""N",10,11,15,19,18,13,11,12,15,19,17,11,170
26150040,PM,Sub Marmato,Manizales,Caldas,2072,"75°31'0.0""W","5°4'0.0""N",11,11,16,19,19,13,11,12,16,20,18,13,179
23020080,PG,Manzanares,Manzanares,Caldas,2000,"75°8'39.0""W","5°15'57.0""N",18,19,22,24,23,16,13,15,20,24,23,20,237
23050080,PM,Marquetalia,Marquetalia,Caldas,1600,"75°3'27.0""W","5°17'56.0""N",14,14,17,18,16,11,9,11,15,17,17,15,174
23020090,PM,Marulanda,Marulanda,Caldas,2637,"75°16'1.7""W","5°16'41.4""N",12,14,17,21,22,17,16,14,19,22,20,15,210
26160120,PM,Cristalina La,Neira,Caldas,2290,"75°26'6.9""W","5°11'33.1""N",15,14,18,21,21,15,12,14,17,23,22,17,208
26160100,PM,Neira,Neira,Caldas,2080,"75°31'4.6""W","5°9'48.7""N",11,12,16,19,19,14,12,14,17,21,19,15,188
23050250,PM,Norcasia Radio,Norcasia,Caldas,730,"74°53'31.0""W","5°34'29.0""N",9,9,12,14,14,10,9,11,13,16,15,11,143
26160090,PM,Pacora Plaza Feria,Pacora,Caldas,1730,"75°27'18.3""W","5°31'20.8""N",12,14,18,21,22,17,16,16,21,22,21,15,214
26150060,PM,Arauca,Palestina,Caldas,890,"75°42'5.8""W","5°6'30.7""N",8,9,11,15,14,12,10,10,13,15,14,10,142
26150330,PM,Plta Insula,Palestina,Caldas,1100,"75°42'0.0""W","5°3'0.0""N",11,10,13,17,17,13,13,13,14,17,16,12,166
23050230,PM,San Jose Pensilvan,Pensilvania,Caldas,2100,"75°8'6.0""W","5°22'22.0""N",17,17,21,23,21,14,12,14,19,22,22,19,221
26170240,PM,Chancos Los,Riosucio,Caldas,2500,"75°46'0.0""W","5°28'0.0""N",10,12,15,18,20,13,11,12,16,20,19,14,179
26170290,PM,Riosucio,Riosucio,Caldas,1950,"75°43'47.2""W","5°25'30.5""N",11,11,16,17,17,13,11,11,15,20,19,14,175
26160080,PM,Salamina Conc Barc,Salamina,Caldas,1744,"75°29'21.5""W","5°23'43.6""N",10,12,16,19,19,12,11,11,16,21,18,14,179
26185040,CO,San Felix,Salamina,Caldas,2696,"75°22'30.5""W","5°22'21.5""N",15,16,21,22,21,16,13,14,18,24,23,19,221
26175070,CO,Rafael Escobar,Supia,Caldas,1320,"75°39'0.0""W","5°28'0.0""N",13,12,15,20,21,14,13,15,19,21,21,13,197
23040070,PM,Canaveral,Victoria,Caldas,920,"74°56'18.0""W","5°19'26.0""N",16,14,18,20,19,13,11,12,18,23,22,20,204
23020100,PM,Victoria La,Victoria,Caldas,675,"74°54'52.0""W","5°19'14.0""N",12,11,15,18,16,11,9,10,15,20,19,16,173
26155150,CP,Brisas Las,Villamaria,Caldas,4150,"75°21'0.0""W","4°54'5.3""N",14,16,20,23,23,21,18,18,19,25,23,18,237
26150150,PM,Papayal,Villamaria,Caldas,2220,"75°29'26.2""W","4°57'4.4""N",11,12,16,20,20,17,12,11,16,20,19,12,185
44040020,PM,Belen de Andaquies,Belen de los Andaquies,Caqueta,300,"75°52'14.6""W","1°25'10.3""N",11,13,20,22,23,22,21,17,15,17,17,14,212
44045030,CO,Mono La,Belen de los Andaquies,Caqueta,300,"75°48'27.8""W","1°18'12.1""N",12,15,20,23,24,23,22,19,19,19,19,14,228
46040010,PM,Cartagena D Chaira,Cartagena del Chaira,Caqueta,300,"74°50'36.8""W","1°20'27.3""N",5,7,12,16,17,19,19,12,11,11,11,5,144
46035010,CO,Maguare,El Doncello,Caqueta,270,"75°9'45.6""W","1°38'24.8""N",8,12,18,23,24,24,22,20,19,19,17,10,217
44035020,CO,Apto G Artunduaga,Florencia,Caqueta,244,"75°33'34.4""W","1°35'20.6""N",12,15,21,24,27,26,25,23,20,21,20,15,247
44030060,PM,Larandia,Florencia,Caqueta,500,"75°29'35.7""W","1°29'20.7""N",8,11,17,20,22,21,20,17,15,15,14,9,189
44035030,AM,Macagual,Florencia,Caqueta,280,"75°39'39.6""W","1°29'59.2""N",12,15,21,23,26,25,24,22,19,20,18,14,239
44030070,PM,Maracaibo,Florencia,Caqueta,265,"75°24'0.0""W","1°32'0.0""N",7,10,16,21,23,21,20,18,16,16,14,9,192
44030080,PM,Milan,Milan,Caqueta,260,"75°30'30.0""W","1°17'21.3""N",7,10,16,18,19,20,18,15,12,13,12,8,167
44050010,PM,San Antonio Getuch,Milan,Caqueta,250,"75°24'2.1""W","1°5'56.3""N",7,9,13,18,20,18,18,13,12,13,11,7,161
46035020,CO,Pto Rico,Puerto Rico,Caqueta,285,"75°9'2.4""W","1°55'3.1""N",10,14,20,24,26,26,25,23,20,22,19,12,241
44045010,CO,San Jose de Fragua,San Jose del Fragua,Caqueta,320,"75°57'41.4""W","1°19'30.5""N",15,16,22,25,25,25,24,22,20,21,21,19,256
46015010,CP,S.Vcte Caguan,San Vicente del Caguan,Caqueta,300,"74°45'45.7""W","2°3'46.8""N",6,9,15,21,23,24,23,20,18,18,14,10,200
46015020,CO,Sta Rosa Caguan,San Vicente del Caguan,Caqueta,240,"74°47'6.2""W","1°44'7.7""N",6,10,16,21,22,22,19,18,16,17,14,7,188
44135010,CP,Araracuara,Solano,Caqueta,150,"72°22'54.9""W","0°36'58.9""S",14,15,18,22,24,24,23,21,19,17,18,15,230
44100010,PM,Cordoba,Solano,Caqueta,152,"74°33'6.6""W","0°6'53.9""S",7,9,14,17,18,19,17,14,14,13,11,8,160
44140020,PM,Cuemani,Solano,Caqueta,137,"73°2'7.3""W","0°31'29.7""S",6,6,11,13,13,12,12,9,9,9,8,7,115
44120010,PM,Estrechos Los,Solano,Caqueta,139,"73°32'2.9""W","0°29'10.4""S",9,11,15,19,20,20,17,15,13,14,13,12,178
44130080,PM,Pto Las Brisas,Solano,Caqueta,132,"72°28'6.5""W","0°35'29.9""S",11,13,15,19,21,20,19,16,16,16,14,13,193
44045020,CO,Valparaiso,Valparaiso,Caqueta,270,"75°42'16.1""W","1°11'42.9""N",10,13,16,20,21,21,20,17,15,15,13,11,193
35195030,CO,Aguazul,Aguazul,Casanare,380,"72°33'3.2""W","5°10'45.6""N",2,5,8,16,20,21,20,19,16,16,11,3,157
35190070,PM,San Jose,Aguazul,Casanare,190,"72°27'31.0""W","5°5'51.6""N",1,3,5,12,13,13,13,12,10,10,6,1,99
35190040,PM,Tamarindo,Aguazul,Casanare,290,"72°32'38.6""W","5°0'34.3""N",1,3,5,13,16,16,15,14,11,11,7,2,116
35190030,PG,Chameza,Chameza,Casanare,1080,"72°54'10.4""W","5°12'15.8""N",7,9,14,23,25,25,27,25,21,21,17,10,225
36020020,PM,Cabuya La,Hato Corozal,Casanare,575,"72°0'36.8""W","6°7'40.5""N",5,4,9,16,22,22,22,20,17,18,14,6,176
36020040,PM,San Salvador,Hato Corozal,Casanare,220,"71°37'0.0""W","6°14'0.0""N",1,2,3,8,11,13,12,11,10,7,5,2,85
35180040,PM,Poyata La,Mani,Casanare,147,"72°9'8.6""W","4°26'30.6""N",1,3,6,13,14,15,14,13,11,10,6,3,110
35180050,PM,Pto Texas,Mani,Casanare,142,"71°57'38.9""W","4°25'5.8""N",1,3,5,12,15,15,12,12,12,9,7,2,104
35220040,PM,Macucuana,Orocue,Casanare,117,"71°31'53.0""W","4°54'29.4""N",2,3,5,11,15,16,15,13,11,11,8,3,112
35225020,CO,Modulos,Orocue,Casanare,130,"71°25'59.0""W","4°54'37.7""N",2,5,7,15,21,21,21,19,16,15,10,4,157
35220030,PG,Orocue,Orocue,Casanare,130,"71°19'44.8""W","4°47'35.8""N",1,3,6,13,18,19,19,18,15,13,10,4,140
35230020,PM,Pore,Pore,Casanare,300,"71°59'34.0""W","5°43'27.8""N",1,2,5,11,14,15,14,12,10,11,8,3,106
35090040,PM,Reventonera,Sabanalarga,Casanare,390,"73°2'51.4""W","4°54'17.8""N",2,3,5,14,20,21,21,19,17,16,13,6,158
36020010,PM,Pte Quemado,Sacama,Casanare,1020,"72°11'26.3""W","6°5'17.6""N",6,7,11,18,23,23,23,22,19,21,16,7,195
35230010,PM,San Luis  Palenque,San Luis De Palenque,Casanare,170,"71°43'41.0""W","5°25'13.8""N",1,3,4,9,11,13,13,10,9,9,6,2,89
35230030,PG,Tablon de Tamara,Tamara,Casanare,350,"72°6'23.3""W","5°44'0.0""N",1,3,5,11,15,16,16,13,12,11,8,3,115
35180010,PM,Pradera La,Tauramena,Casanare,180,"72°39'57.2""W","4°56'14.5""N",1,3,5,12,15,15,14,13,12,12,7,2,110
35195020,CO,Tauramena,Tauramena,Casanare,460,"72°45'1.3""W","5°1'14.9""N",3,5,9,17,21,21,22,19,16,15,13,6,167
35095110,CP,Huerta La Grande,Villanueva,Casanare,255,"72°55'2.4""W","4°39'18.3""N",2,5,11,18,24,22,22,19,17,17,12,6,176
35215010,CP,Apto Yopal,Yopal,Casanare,325,"72°23'15.0""W","5°19'13.6""N",2,4,8,16,19,20,20,20,15,16,11,4,155
35210010,PM,Morro El,Yopal,Casanare,656,"72°27'38.9""W","5°27'17.7""N",2,5,9,17,22,20,21,19,17,17,11,4,164
52020180,PG,Quebradillas,Almaguer,Cauca,3100,"76°43'58.5""W","1°57'3.5""N",14,12,15,17,18,17,17,15,14,17,20,18,195
52010020,PM,Balboa,Balboa,Cauca,1700,"77°13'18.1""W","2°1'58.1""N",14,11,13,13,11,7,5,4,6,16,20,16,136
52025010,CO,Bolivar,Bolivar,Cauca,1510,"77°0'14.5""W","1°49'47.8""N",15,13,17,18,17,10,6,6,9,18,20,19,167
52020010,PM,Guachicono,Bolivar,Cauca,840,"76°59'53.8""W","2°2'42.5""N",10,8,11,10,10,6,4,3,6,13,16,13,111
52025020,CO,Milagros Los,Bolivar,Cauca,2300,"76°53'30.0""W","1°45'12.0""N",17,15,20,19,18,12,11,8,11,18,22,20,189
52020050,PM,Rodeo El,Bolivar,Cauca,1400,"76°59'29.8""W","1°52'48.6""N",13,10,14,15,14,8,5,4,7,16,18,16,139
26050340,PM,Balsa La,Buenos Aires,Cauca,986,"76°36'0.0""W","3°6'0.0""N",11,10,13,15,13,9,7,6,9,15,15,12,135
26020100,PM,Buenos Aires,Buenos Aires,Cauca,1050,"76°38'18.7""W","3°1'14.1""N",12,11,14,16,14,10,7,6,10,15,17,14,145
26020160,PM,Catalina La,Buenos Aires,Cauca,1373,"76°39'4.5""W","2°56'43.7""N",13,12,15,18,16,11,8,8,11,17,18,16,164
26020390,PM,Ovejas Abajo Alert,Buenos Aires,Cauca,1290,"76°35'19.0""W","2°51'13.8""N",10,10,14,14,12,8,6,6,9,15,14,13,129
26050270,PM,Silencioso El,Buenos Aires,Cauca,1151,"76°43'9.4""W","3°6'56.3""N",13,12,16,18,18,13,9,9,14,19,19,16,176
26030070,PM,Dinde,Cajibio,Cauca,1300,"76°45'16.9""W","2°41'50.7""N",19,17,20,21,20,16,12,10,15,20,22,20,212
26020230,PM,Rosario El,Cajibio,Cauca,1800,"76°45'37.6""W","2°36'21.8""N",18,15,16,17,16,12,9,8,12,19,20,20,182
26025090,CO,Venta De Cajibio,Cajibio,Cauca,1850,"76°33'42.7""W","2°35'5.1""N",19,18,20,22,20,14,10,9,14,22,23,22,211
26040290,PM,Aguada La,Caldono,Cauca,2018,"76°24'27.2""W","2°52'49.9""N",14,12,17,18,15,11,8,6,10,19,19,17,166
26040300,PM,Bocatoma Alertas,Caloto,Cauca,1069,"76°21'0.0""W","3°5'0.0""N",10,9,11,13,11,6,4,4,7,12,13,11,110
26020120,PM,Caloto,Caloto,Cauca,1115,"76°24'23.9""W","3°1'48.1""N",8,7,9,11,8,5,3,3,6,11,11,9,91
26040310,PM,Rio Palo,Caloto,Cauca,1100,"76°22'40.1""W","3°4'14.1""N",10,10,12,15,12,8,4,4,7,14,16,12,122
26040210,PM,Trapiche El,Caloto,Cauca,1500,"76°15'0.0""W","3°1'0.0""N",11,10,13,16,14,9,7,5,9,17,16,14,140
26040250,PM,Corinto,Corinto,Cauca,1100,"76°14'50.0""W","3°10'43.0""N",8,7,9,10,8,5,4,3,7,12,12,9,95
26030030,PM,Cabana Inderena,El Tambo,Cauca,2640,"76°54'32.3""W","2°38'26.7""N",24,20,22,23,22,15,12,12,18,25,27,27,246
53070090,PM,Gallera La,El Tambo,Cauca,1600,"76°54'30.7""W","2°44'51.8""N",20,17,20,22,21,16,13,12,19,23,23,22,229
26030060,PM,Gamboa,El Tambo,Cauca,2179,"76°51'12.7""W","2°37'32.1""N",20,18,19,21,19,14,12,11,16,23,25,24,223
53070060,PG,Honduras,El Tambo,Cauca,230,"77°9'14.0""W","2°38'25.0""N",20,16,19,19,19,15,14,14,17,21,23,23,219
53070020,PM,Mecaje,El Tambo,Cauca,1010,"77°6'0.0""W","2°29'0.0""N",19,14,15,18,18,14,11,9,16,22,24,22,203
52010100,PG,Quilcase,El Tambo,Cauca,920,"76°50'54.5""W","2°19'56.0""N",12,10,12,14,12,7,4,4,7,15,17,16,129
26030090,PM,Remolino Alertas,El Tambo,Cauca,1550,"76°49'53.5""W","2°30'52.9""N",11,9,10,12,9,6,4,4,8,15,18,15,121
26030080,PM,Romelia La,El Tambo,Cauca,2502,"76°53'42.4""W","2°37'22.1""N",21,18,20,21,20,13,11,10,16,23,25,23,220
26030050,PM,Tambo,El Tambo,Cauca,1740,"76°48'40.1""W","2°27'21.7""N",16,13,14,17,15,9,7,7,11,19,21,19,168
53070080,PM,Veinte de Julio,El Tambo,Cauca,2200,"76°57'23.5""W","2°29'44.3""N",28,24,26,27,27,22,16,17,22,28,28,28,293
53045030,CO,Apto Guapi,Guapi,Cauca,10,"77°53'41.1""W","2°34'27.9""N",19,17,18,20,21,23,21,20,21,21,20,22,241
53040010,PM,Bocas de Napi,Guapi,Cauca,20,"77°46'22.8""W","2°29'8.4""N",23,18,18,22,25,24,24,22,23,24,21,24,268
53045010,CP,Bonanza,Guapi,Cauca,10,"77°53'0.0""W","2°34'0.0""N",22,19,19,22,24,24,23,21,23,24,21,23,267
57025010,CP,Gorgona,Guapi,Cauca,10,"78°10'27.7""W","2°57'46.6""N",24,18,17,22,26,27,26,24,26,25,23,23,280
21050250,PM,Altamira,Inza,Cauca,2235,"76°5'42.6""W","2°30'3.6""N",11,13,17,18,21,20,20,17,15,18,18,13,200
21050310,PM,Esc Riosucio 2,Inza,Cauca,2750,"76°10'8.1""W","2°26'48.6""N",16,17,22,24,28,26,26,22,21,24,22,19,267
