CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
26075010,AM,Palmira Ica,Palmira,Valle del Cauca,1050,"76°18'54.1""W","3°30'48.2""N",5.4,5.3,4.6,4.4,4.3,4.7,5.6,5.6,4.9,4.7,4.8,5.2,5.0
26095180,CO,San Emigdio,Palmira,Valle del Cauca,1272,"76°12'0.0""W","3°33'0.0""N",4.5,4.3,3.9,3.4,3.3,3.5,4.1,4.3,3.6,3.6,3.3,3.8,3.8
53115030,CO,Julio Fernandez,Restrepo,Valle del Cauca,1360,"76°31'0.0""W","3°49'0.0""N",5.0,4.9,4.9,4.2,4.1,4.5,5.2,5.2,4.4,3.8,3.9,5.0,4.6
26125130,CO,Cumbarco,Sevilla,Valle del Cauca,1692,"75°49'56.5""W","4°11'6.1""N",4.2,3.9,3.3,2.8,3.0,3.7,4.6,4.5,3.5,2.8,3.0,3.3,3.6
26085130,CO,Buitrera La,Yumbo,Valle del Cauca,1500,"76°34'0.0""W","3°35'0.0""N",3.5,3.5,3.2,2.8,2.6,2.9,4.1,4.6,3.7,3.0,2.6,2.7,3.3
26105110,CO,Ing Riopaila,Zarzal,Valle del Cauca,941,"76°4'56.7""W","4°19'5.6""N",5.7,5.9,5.2,4.8,5.0,5.3,5.9,6.2,5.7,5.0,4.9,4.9,5.4
33055010,CO,Cumaribo,Cumaribo,Vichada,125,"69°48'12.0""W","4°29'41.0""N",7.6,7.2,5.6,4.5,3.9,3.6,4.0,4.3,5.1,5.5,6.2,7.1,5.4
34015010,SP,Gaviotas Las,Cumaribo,Vichada,171,"70°55'48.4""W","4°33'14.2""N",8.2,7.2,5.4,4.4,3.8,3.7,3.9,4.2,5.0,5.3,5.7,7.0,5.3
34035020,CO,Tapon El,Cumaribo,Vichada,315,"69°8'54.2""W","5°6'43.3""N",8.0,7.4,6.3,4.7,3.7,3.8,3.9,4.2,4.9,5.1,6.1,7.1,5.4
34035010,CO,Tuparro Bocas Tomo,Cumaribo,Vichada,250,"67°51'29.7""W","5°21'11.3""N",8.3,7.9,6.7,5.2,4.5,3.9,4.4,5.0,5.3,6.0,6.6,7.9,6.0
38015030,CP,Apto Pto Carreno,Puerto Carreno,Vichada,50,"67°29'28.4""W","6°10'56.7""N",8.4,8.2,7.2,5.7,4.6,4.2,4.5,4.8,5.4,6.3,6.9,7.7,6.2
